unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1624757220000,2021-06-27T01:27:00Z,BNB/USDT,282.41,282.42,282.01,282.01,682.9737,192723.272301,1451
1624757160000,2021-06-27T01:26:00Z,BNB/USDT,282.47,282.5,281.85,282.42,1417.6008,399929.162668,1210
1624757100000,2021-06-27T01:25:00Z,BNB/USDT,283.07,283.15,282.34,282.46,1440.0119,407173.274177,1241
1624757040000,2021-06-27T01:24:00Z,BNB/USDT,283.45,283.52,283.02,283.08,714.6605,202385.313144,731
1624756980000,2021-06-27T01:23:00Z,BNB/USDT,283.86,283.98,283.13,283.48,1481.689,420058.425414,1708
1624756920000,2021-06-27T01:22:00Z,BNB/USDT,283.26,283.9,283.15,283.9,1654.4696,469140.59018,865
1624756860000,2021-06-27T01:21:00Z,BNB/USDT,283.75,283.75,282.87,283.25,1624.3588,460177.033,1125
1624756800000,2021-06-27T01:20:00Z,BNB/USDT,284.19,284.19,283.3,283.74,2465.1271,699501.366943,1540
1624756740000,2021-06-27T01:19:00Z,BNB/USDT,282.49,284.27,282.44,284.2,4302.2397,1219960.942351,2475
1624756680000,2021-06-27T01:18:00Z,BNB/USDT,282.15,282.67,281.93,282.47,1046.4206,295408.57763,617
1624756620000,2021-06-27T01:17:00Z,BNB/USDT,282.12,282.34,281.81,282.14,1592.3276,449138.372067,1343
1624756560000,2021-06-27T01:16:00Z,BNB/USDT,282.53,282.53,282.06,282.09,540.6653,152573.996579,510
1624756500000,2021-06-27T01:15:00Z,BNB/USDT,282.56,282.6,282,282.53,844.486,238317.182973,1092
1624756440000,2021-06-27T01:14:00Z,BNB/USDT,282.47,282.76,282.31,282.56,1093.9929,309105.161583,1120
1624756380000,2021-06-27T01:13:00Z,BNB/USDT,282.11,282.49,282.11,282.47,480.9178,135778.269358,1176
1624756320000,2021-06-27T01:12:00Z,BNB/USDT,281.94,282.31,281.94,282.12,485.935,137107.726537,524
1624756260000,2021-06-27T01:11:00Z,BNB/USDT,282.12,282.12,281.76,281.95,425.2411,119885.668696,1357
1624756200000,2021-06-27T01:10:00Z,BNB/USDT,281.69,282.12,281.65,282.12,528.4832,149018.959858,534
1624756140000,2021-06-27T01:09:00Z,BNB/USDT,281.94,281.97,281.35,281.7,722.1394,203390.898955,953
1624756080000,2021-06-27T01:08:00Z,BNB/USDT,281.24,281.96,281.2,281.93,1000.4284,281730.568019,897
1624756020000,2021-06-27T01:07:00Z,BNB/USDT,281.07,281.6,280.77,281.24,1386.6466,389807.576374,1060
1624755960000,2021-06-27T01:06:00Z,BNB/USDT,280.67,281.29,280.67,281.09,385.0341,108172.31779,628
1624755900000,2021-06-27T01:05:00Z,BNB/USDT,281.41,281.49,280.64,280.67,659.7982,185455.807523,1238
1624755840000,2021-06-27T01:04:00Z,BNB/USDT,281.45,281.45,280.88,281.42,856.6269,240826.882912,740
1624755780000,2021-06-27T01:03:00Z,BNB/USDT,281.62,282,281.04,281.45,3188.7357,897939.54833,1233
1624755720000,2021-06-27T01:02:00Z,BNB/USDT,281.71,282.11,281.38,281.6,1335.8734,376262.535956,733
1624755660000,2021-06-27T01:01:00Z,BNB/USDT,281.65,282.31,281.59,281.71,805.733,227196.503872,784
1624755600000,2021-06-27T01:00:00Z,BNB/USDT,282.18,282.52,281.27,281.64,1845.2507,520617.643285,689
1624755540000,2021-06-27T00:59:00Z,BNB/USDT,282.42,282.42,281.96,282.21,564.9855,159368.781731,352
1624755480000,2021-06-27T00:58:00Z,BNB/USDT,282.14,282.45,282.08,282.43,604.2031,170556.131601,330
1624755420000,2021-06-27T00:57:00Z,BNB/USDT,282.14,282.25,281.77,282.2,526.3618,148452.115074,346
1624755360000,2021-06-27T00:56:00Z,BNB/USDT,281.81,282.3,281.7,282.15,521.4436,147079.650229,382
1624755300000,2021-06-27T00:55:00Z,BNB/USDT,281.54,281.85,281.43,281.81,290.0655,81698.206263,247
1624755240000,2021-06-27T00:54:00Z,BNB/USDT,281.77,281.86,281.31,281.5,474.5606,133588.159808,334
1624755180000,2021-06-27T00:53:00Z,BNB/USDT,281.22,281.97,281.15,281.79,1781.0786,501558.189032,767
1624755120000,2021-06-27T00:52:00Z,BNB/USDT,281.09,281.4,280.51,281.23,796.6935,223827.457369,400
1624755060000,2021-06-27T00:51:00Z,BNB/USDT,280.96,281.25,280.6,281.14,1011.4417,284136.812746,451
1624755000000,2021-06-27T00:50:00Z,BNB/USDT,280.13,281.1,280.11,280.97,792.2702,222465.381725,530
1624754940000,2021-06-27T00:49:00Z,BNB/USDT,280.01,280.77,279.74,280.13,940.0496,263461.043973,531
1624754880000,2021-06-27T00:48:00Z,BNB/USDT,279.98,280.13,279.36,279.96,1544.2869,432030.395245,545
1624754820000,2021-06-27T00:47:00Z,BNB/USDT,279.96,280.36,279.68,280,1359.6565,380640.569678,514
1624754760000,2021-06-27T00:46:00Z,BNB/USDT,280.46,280.49,279.77,279.95,2027.295,567841.447813,741
1624754700000,2021-06-27T00:45:00Z,BNB/USDT,281.16,281.16,280.07,280.46,1790.452,502153.014469,708
1624754640000,2021-06-27T00:44:00Z,BNB/USDT,281.17,281.4,280.84,281.18,2006.4129,563838.339297,481
1624754580000,2021-06-27T00:43:00Z,BNB/USDT,280.93,281.49,280.84,281.13,1246.116,350367.622964,425
1624754520000,2021-06-27T00:42:00Z,BNB/USDT,281.19,281.26,280.92,280.92,561.4137,157800.491077,275
1624754460000,2021-06-27T00:41:00Z,BNB/USDT,280.79,281.34,280.65,281.19,1639.2756,460689.699001,493
1624754400000,2021-06-27T00:40:00Z,BNB/USDT,281.68,282.14,280.66,280.91,1677.8744,472052.401517,686
1624754340000,2021-06-27T00:39:00Z,BNB/USDT,282.04,282.04,281.36,281.67,474.4465,133625.674787,259
1624754280000,2021-06-27T00:38:00Z,BNB/USDT,282.05,282.39,281.59,282.04,940.1918,265224.441752,377
1624754220000,2021-06-27T00:37:00Z,BNB/USDT,281.76,282.13,281.34,282.03,713.9796,201076.183525,418
1624754160000,2021-06-27T00:36:00Z,BNB/USDT,281.86,281.97,281.5,281.74,928.1748,261453.12061,469
1624754100000,2021-06-27T00:35:00Z,BNB/USDT,281.83,282.58,281.75,281.89,949.6408,267985.889628,525
1624754040000,2021-06-27T00:34:00Z,BNB/USDT,282.03,282.12,281.6,281.84,634.8377,178928.589883,405
1624753980000,2021-06-27T00:33:00Z,BNB/USDT,282.48,282.6,281.84,282.07,856.6772,241697.794642,424
1624753920000,2021-06-27T00:32:00Z,BNB/USDT,282.91,282.92,282,282.49,1197.1792,338086.945453,656
1624753860000,2021-06-27T00:31:00Z,BNB/USDT,282.83,283.4,282.72,282.87,1200.2693,339765.014368,531
1624753800000,2021-06-27T00:30:00Z,BNB/USDT,282.15,282.99,282.05,282.81,1297.1507,366580.060362,448
1624753740000,2021-06-27T00:29:00Z,BNB/USDT,282.08,282.67,282.04,282.15,976.2926,275599.544692,418
1624753680000,2021-06-27T00:28:00Z,BNB/USDT,282.37,282.5,281.97,282.09,1125.5698,317581.778755,457
1624753620000,2021-06-27T00:27:00Z,BNB/USDT,283.1,283.1,282.37,282.37,512.3477,144792.869147,367
1624753560000,2021-06-27T00:26:00Z,BNB/USDT,283.21,283.51,282.65,283.09,1578.7542,447022.534918,532
1624753500000,2021-06-27T00:25:00Z,BNB/USDT,282.74,283.4,282.68,283.21,1680.2386,475582.250965,604
1624753440000,2021-06-27T00:24:00Z,BNB/USDT,282.16,282.94,282.09,282.74,794.786,224527.414432,432
1624753380000,2021-06-27T00:23:00Z,BNB/USDT,282,282.34,281.85,282.21,736.3233,207708.143213,425
1624753320000,2021-06-27T00:22:00Z,BNB/USDT,281.59,282,281.24,282,1027.0943,289149.877682,376
1624753260000,2021-06-27T00:21:00Z,BNB/USDT,281.73,281.89,281.09,281.62,1564.4535,440287.084644,641
1624753200000,2021-06-27T00:20:00Z,BNB/USDT,281.79,281.99,281.53,281.69,1034.2127,291358.152619,565
1624753140000,2021-06-27T00:19:00Z,BNB/USDT,282.01,282.16,281.5,281.79,977.7415,275550.317422,538
1624753080000,2021-06-27T00:18:00Z,BNB/USDT,282.87,282.88,281.66,282.1,2692.3853,759811.557065,826
1624753020000,2021-06-27T00:17:00Z,BNB/USDT,282.47,283.2,281.9,282.87,1861.9517,525858.474233,860
1624752960000,2021-06-27T00:16:00Z,BNB/USDT,283.38,283.42,282.47,282.5,2860.3467,809207.086854,1037
1624752900000,2021-06-27T00:15:00Z,BNB/USDT,282.98,284.08,282.92,283.33,4230.9669,1199383.10408,1631
1624752840000,2021-06-27T00:14:00Z,BNB/USDT,282.98,283.18,282.57,282.98,2324.3295,657596.86199700006,866
1624752780000,2021-06-27T00:13:00Z,BNB/USDT,281.81,283.12,281.8,282.98,1851.0706,522876.512706,711
1624752720000,2021-06-27T00:12:00Z,BNB/USDT,282.67,282.74,281.69,281.81,1079.3017,304653.24774,611
1624752660000,2021-06-27T00:11:00Z,BNB/USDT,282.64,283.1,281.82,282.68,3137.7384,886653.714529,1229
1624752600000,2021-06-27T00:10:00Z,BNB/USDT,279.72,283.2,279.72,282.67,10248.902,2889025.64421,4924
1624752540000,2021-06-27T00:09:00Z,BNB/USDT,279.45,279.79,279.08,279.79,1459.0716,407837.313523,459
1624752480000,2021-06-27T00:08:00Z,BNB/USDT,279.21,279.7,278.67,279.45,991.7514,277021.683441,528
1624752420000,2021-06-27T00:07:00Z,BNB/USDT,278.15,279.29,278.09,279.18,1232.8333,343576.08206,556
1624752360000,2021-06-27T00:06:00Z,BNB/USDT,278.02,278.67,278,278.1,3308.375,919950.639843,687
1624752300000,2021-06-27T00:05:00Z,BNB/USDT,278.59,278.59,277.83,278.01,1058.2984,294294.832995,400
1624752240000,2021-06-27T00:04:00Z,BNB/USDT,278.32,278.67,277.89,278.59,1201.8548,334418.825814,361
1624752180000,2021-06-27T00:03:00Z,BNB/USDT,278.01,278.46,278,278.36,826.7017,229985.714915,398
1624752120000,2021-06-27T00:02:00Z,BNB/USDT,278.08,278.66,278,278.01,1559.7791,433928.933046,562
1624752060000,2021-06-27T00:01:00Z,BNB/USDT,279.56,279.72,278,278,1928.4708,537946.181392,907
1624752000000,2021-06-27T00:00:00Z,BNB/USDT,279.58,280.15,279.33,279.55,3688.3491,1032135.357808,1503
1624751940000,2021-06-26T23:59:00Z,BNB/USDT,278.82,279.8,278.68,279.65,1735.6012,484932.547687,1313
1624751880000,2021-06-26T23:58:00Z,BNB/USDT,279.09,279.26,278.44,278.89,2118.6232,590890.436436,1528
1624751820000,2021-06-26T23:57:00Z,BNB/USDT,277.72,279.35,277.56,279.2,3603.8934,1004194.901698,1938
1624751760000,2021-06-26T23:56:00Z,BNB/USDT,277.34,277.85,277.17,277.71,677.6185,188059.71579,1008
1624751700000,2021-06-26T23:55:00Z,BNB/USDT,277.6,277.66,277.14,277.35,673.0881,186664.051609,1106
1624751640000,2021-06-26T23:54:00Z,BNB/USDT,277.72,277.78,277.19,277.6,500.4045,138837.161152,983
1624751580000,2021-06-26T23:53:00Z,BNB/USDT,277.54,277.93,277.3,277.73,1063.5701,295277.482167,1257
1624751520000,2021-06-26T23:52:00Z,BNB/USDT,277.46,278.29,277.41,277.54,4294.9069,1193695.882134,1609
1624751460000,2021-06-26T23:51:00Z,BNB/USDT,277.3,277.55,277,277.48,642.2667,178042.721994,954
1624751400000,2021-06-26T23:50:00Z,BNB/USDT,277.08,277.45,277,277.3,971.1211,269082.065038,1066
1624751340000,2021-06-26T23:49:00Z,BNB/USDT,276.85,277.28,276.83,277.14,1781.787,493612.479014,1671
1624751280000,2021-06-26T23:48:00Z,BNB/USDT,277.27,277.32,276.83,276.89,489.273,135553.621706,890
1624751220000,2021-06-26T23:47:00Z,BNB/USDT,277.43,277.51,276.74,277.26,1049.7226,290960.00788,1622
1624751160000,2021-06-26T23:46:00Z,BNB/USDT,277.29,277.84,277.17,277.44,2231.4662,619332.99552,1464
1624751100000,2021-06-26T23:45:00Z,BNB/USDT,276.44,277.3,276.44,277.29,1094.7131,303220.037521,1083
1624751040000,2021-06-26T23:44:00Z,BNB/USDT,276.8,276.8,276.37,276.44,696.9822,192763.300735,1175
1624750980000,2021-06-26T23:43:00Z,BNB/USDT,276.14,277,275.97,276.84,2158.096,597175.533756,1586
1624750920000,2021-06-26T23:42:00Z,BNB/USDT,275.44,276.47,275.29,276.19,2353.5016,649658.132553,1439
1624750860000,2021-06-26T23:41:00Z,BNB/USDT,275.13,275.56,275.13,275.47,350.9302,96622.553724,1193
1624750800000,2021-06-26T23:40:00Z,BNB/USDT,274.91,275.21,274.85,275.13,339.9301,93493.840161,588
1624750740000,2021-06-26T23:39:00Z,BNB/USDT,274.91,274.98,274.73,274.88,262.8803,72258.561567,1256
1624750680000,2021-06-26T23:38:00Z,BNB/USDT,274.57,275,274.5,274.91,461.2046,126739.31742,691
1624750620000,2021-06-26T23:37:00Z,BNB/USDT,274.77,274.77,274.39,274.57,312.3543,85758.052752,838
1624750560000,2021-06-26T23:36:00Z,BNB/USDT,275.24,275.29,274.55,274.77,427.2061,117432.495363,576
1624750500000,2021-06-26T23:35:00Z,BNB/USDT,275.03,275.3,274.82,275.24,660.3851,181640.656966,1218
1624750440000,2021-06-26T23:34:00Z,BNB/USDT,275.28,275.33,274.92,275.03,427.411,117594.565613,840
1624750380000,2021-06-26T23:33:00Z,BNB/USDT,275.21,275.48,275.19,275.28,289.769,79780.242522,743
1624750320000,2021-06-26T23:32:00Z,BNB/USDT,275.05,275.25,274.82,275.2,774.2953,212942.654057,976
1624750260000,2021-06-26T23:31:00Z,BNB/USDT,275.27,275.27,274.84,275.06,435.0024,119609.783451,1092
1624750200000,2021-06-26T23:30:00Z,BNB/USDT,274.93,275.39,274.87,275.25,339.2077,93320.819134,584
1624750140000,2021-06-26T23:29:00Z,BNB/USDT,274.98,275.05,274.68,274.93,357.0633,98148.874599,1558
1624750080000,2021-06-26T23:28:00Z,BNB/USDT,274.96,275.18,274.83,274.97,393.8472,108302.963301,574
1624750020000,2021-06-26T23:27:00Z,BNB/USDT,274.63,274.98,274.42,274.96,307.7682,84523.948359,1017
1624749960000,2021-06-26T23:26:00Z,BNB/USDT,274.64,274.88,274.49,274.58,647.6797,177885.171193,885
1624749900000,2021-06-26T23:25:00Z,BNB/USDT,275.04,275.29,274.62,274.64,569.2791,156494.936743,788
1624749840000,2021-06-26T23:24:00Z,BNB/USDT,274.86,275.17,274.61,275.04,307.2039,84429.828736,798
1624749780000,2021-06-26T23:23:00Z,BNB/USDT,275.06,275.06,274.56,274.86,518.4075,142452.565387,1355
1624749720000,2021-06-26T23:22:00Z,BNB/USDT,274.95,275.31,274.76,275.08,308.0951,84739.60453,633
1624749660000,2021-06-26T23:21:00Z,BNB/USDT,274.75,274.96,274.56,274.95,413.6114,113647.479263,977
1624749600000,2021-06-26T23:20:00Z,BNB/USDT,274.67,274.77,274.51,274.75,472.7579,129824.876343,784
1624749540000,2021-06-26T23:19:00Z,BNB/USDT,274.71,274.84,274.52,274.67,310.6998,85350.376687,1325
1624749480000,2021-06-26T23:18:00Z,BNB/USDT,274.82,275,274.6,274.7,317.7748,87319.262426,681
1624749420000,2021-06-26T23:17:00Z,BNB/USDT,274.8,275.08,274.65,274.82,1493.2565,410268.716455,1436
1624749360000,2021-06-26T23:16:00Z,BNB/USDT,274.9,275.2,274.65,274.8,448.0527,123162.60721,546
1624749300000,2021-06-26T23:15:00Z,BNB/USDT,274.99,275.16,274.69,274.92,951.2121,261421.324694,1136
1624749240000,2021-06-26T23:14:00Z,BNB/USDT,275.29,275.29,274.81,274.99,519.8928,143014.465631,1015
1624749180000,2021-06-26T23:13:00Z,BNB/USDT,275.16,275.29,274.74,275.29,691.5733,190171.062903,922
1624749120000,2021-06-26T23:12:00Z,BNB/USDT,275.4,275.52,274.95,275.16,826.5327,227485.187379,727
1624749060000,2021-06-26T23:11:00Z,BNB/USDT,275.42,275.85,275.22,275.42,1208.8533,333086.094173,1582
1624749000000,2021-06-26T23:10:00Z,BNB/USDT,275.52,275.57,274.87,275.42,952.5632,262129.278991,908
1624748940000,2021-06-26T23:09:00Z,BNB/USDT,275.14,275.53,275.03,275.52,499.3231,137455.224079,1440
1624748880000,2021-06-26T23:08:00Z,BNB/USDT,274.64,275.29,274.58,275.14,675.3847,185687.796133,902
1624748820000,2021-06-26T23:07:00Z,BNB/USDT,274.59,274.74,274.4,274.64,331.3531,90982.904448,908
1624748760000,2021-06-26T23:06:00Z,BNB/USDT,274.65,274.77,274.31,274.59,333.8125,91624.516199,551
1624748700000,2021-06-26T23:05:00Z,BNB/USDT,274.43,274.78,274.14,274.65,365.2779,100231.525631,1107
1624748640000,2021-06-26T23:04:00Z,BNB/USDT,274.35,274.61,274.07,274.37,913.7458,250662.71118,878
1624748580000,2021-06-26T23:03:00Z,BNB/USDT,274.4,274.88,274.32,274.32,527.2273,144732.314693,951
1624748520000,2021-06-26T23:02:00Z,BNB/USDT,274.59,274.9,274.37,274.39,706.6142,193998.026683,799
1624748460000,2021-06-26T23:01:00Z,BNB/USDT,275.39,275.51,274.59,274.59,777.4605,213865.093645,978
1624748400000,2021-06-26T23:00:00Z,BNB/USDT,275.55,275.89,275.33,275.38,786.9651,216964.714989,643
1624748340000,2021-06-26T22:59:00Z,BNB/USDT,275.6,275.76,275.37,275.54,412.4517,113639.378502,342
1624748280000,2021-06-26T22:58:00Z,BNB/USDT,275.85,275.86,275.29,275.58,816.7735,225053.580658,639
1624748220000,2021-06-26T22:57:00Z,BNB/USDT,274.87,275.97,274.87,275.94,1392.2273,383460.308033,1049
1624748160000,2021-06-26T22:56:00Z,BNB/USDT,274.89,275.04,274.81,274.85,350.0831,96247.187076,430
1624748100000,2021-06-26T22:55:00Z,BNB/USDT,274.66,275,274.64,274.89,646.1219,177635.772226,588
1624748040000,2021-06-26T22:54:00Z,BNB/USDT,274.78,274.97,274.56,274.66,651.5822,179018.149326,542
1624747980000,2021-06-26T22:53:00Z,BNB/USDT,274.68,274.83,274.6,274.78,269.2902,73980.160389,497
1624747920000,2021-06-26T22:52:00Z,BNB/USDT,274.34,274.8,274.34,274.69,954.0935,261943.236463,477
1624747860000,2021-06-26T22:51:00Z,BNB/USDT,274.08,274.43,273.84,274.33,1209.3048,331415.700467,691
1624747800000,2021-06-26T22:50:00Z,BNB/USDT,274.28,274.51,274.05,274.08,455.4774,124952.989325,591
1624747740000,2021-06-26T22:49:00Z,BNB/USDT,274.25,274.44,274.13,274.29,585.1501,160490.681084,669
1624747680000,2021-06-26T22:48:00Z,BNB/USDT,274.31,274.44,274.12,274.25,327.9698,89955.280895,513
1624747620000,2021-06-26T22:47:00Z,BNB/USDT,274.42,274.73,274.09,274.35,631.0868,173158.837839,805
1624747560000,2021-06-26T22:46:00Z,BNB/USDT,274.66,274.82,274.34,274.43,491.9183,135068.162646,613
1624747500000,2021-06-26T22:45:00Z,BNB/USDT,274.65,274.79,274.25,274.67,458.6664,125901.288597,591
1624747440000,2021-06-26T22:44:00Z,BNB/USDT,274.66,275.05,274.36,274.68,1606.6672,441568.374549,971
1624747380000,2021-06-26T22:43:00Z,BNB/USDT,274.3,274.82,274.29,274.67,269.7543,74063.693545,573
1624747320000,2021-06-26T22:42:00Z,BNB/USDT,274.12,274.39,274.09,274.28,1142.6842,313383.159034,474
1624747260000,2021-06-26T22:41:00Z,BNB/USDT,274.01,274.29,273.96,274.12,692.2804,189716.859534,707
1624747200000,2021-06-26T22:40:00Z,BNB/USDT,273.93,274.36,273.86,274.01,629.3985,172507.228445,515
1624747140000,2021-06-26T22:39:00Z,BNB/USDT,274.08,274.16,273.73,273.93,312.8471,85706.677365,689
1624747080000,2021-06-26T22:38:00Z,BNB/USDT,273.78,274.21,273.64,274.09,2028.801,555759.078437,707
1624747020000,2021-06-26T22:37:00Z,BNB/USDT,274,274.28,273.59,273.78,1126.229,308363.012253,692
1624746960000,2021-06-26T22:36:00Z,BNB/USDT,274.46,274.79,274,274,711.1498,195121.811753,611
1624746900000,2021-06-26T22:35:00Z,BNB/USDT,274.71,274.84,274.38,274.46,724.2252,198906.19847,926
1624746840000,2021-06-26T22:34:00Z,BNB/USDT,274.63,274.91,274.34,274.71,731.6817,200980.693789,667
1624746780000,2021-06-26T22:33:00Z,BNB/USDT,274.59,274.7,274.23,274.66,615.3907,168917.487741,605
1624746720000,2021-06-26T22:32:00Z,BNB/USDT,274.2,274.66,274.2,274.59,1697.7311,466002.336794,1062
1624746660000,2021-06-26T22:31:00Z,BNB/USDT,273.83,274.25,273.71,274.21,415.0769,113749.101766,720
1624746600000,2021-06-26T22:30:00Z,BNB/USDT,273.53,273.88,273.52,273.82,322.9704,88395.030477,485
1624746540000,2021-06-26T22:29:00Z,BNB/USDT,273.71,273.9,273.55,273.55,309.6841,84760.159856,698
1624746480000,2021-06-26T22:28:00Z,BNB/USDT,273.83,273.93,273.52,273.72,193.0841,52849.088453,428
1624746420000,2021-06-26T22:27:00Z,BNB/USDT,273.66,273.99,273.23,273.83,1172.6759,320877.634761,1147
1624746360000,2021-06-26T22:26:00Z,BNB/USDT,274.13,274.17,273.63,273.65,402.3206,110181.28949,612
1624746300000,2021-06-26T22:25:00Z,BNB/USDT,273.93,274.31,273.86,274.07,531.389,145661.125085,551
1624746240000,2021-06-26T22:24:00Z,BNB/USDT,273.86,274.25,273.73,273.93,367.5925,100719.708838,503
1624746180000,2021-06-26T22:23:00Z,BNB/USDT,273.98,274.09,273.71,273.86,449.5514,123130.607844,816
1624746120000,2021-06-26T22:22:00Z,BNB/USDT,273.72,274.09,273.64,273.94,593.1226,162418.18359,469
1624746060000,2021-06-26T22:21:00Z,BNB/USDT,273.97,274.26,273.69,273.71,541.2017,148292.58271,611
1624746000000,2021-06-26T22:20:00Z,BNB/USDT,274.03,274.41,273.87,273.96,981.7285,269189.767368,681
1624745940000,2021-06-26T22:19:00Z,BNB/USDT,273.8,274.16,273.63,274.01,635.3971,174021.870657,723
1624745880000,2021-06-26T22:18:00Z,BNB/USDT,273.52,274.3,273.52,273.81,763.1845,209081.837197,551
1624745820000,2021-06-26T22:17:00Z,BNB/USDT,273.19,274.1,273.19,273.58,1291.307,353490.472034,965
1624745760000,2021-06-26T22:16:00Z,BNB/USDT,272.87,273.65,272.77,273.24,1213.4979,331475.196357,649
1624745700000,2021-06-26T22:15:00Z,BNB/USDT,273.58,274.13,272.86,272.86,2256.3255,617442.591327,986
1624745640000,2021-06-26T22:14:00Z,BNB/USDT,273.85,274.04,273.5,273.57,558.3922,152864.903956,683
1624745580000,2021-06-26T22:13:00Z,BNB/USDT,273.61,274.01,273.49,273.86,1040.4738,284963.128999,699
1624745520000,2021-06-26T22:12:00Z,BNB/USDT,273.31,273.81,273.3,273.59,925.5793,253268.147702,421
1624745460000,2021-06-26T22:11:00Z,BNB/USDT,273.24,273.88,272.77,273.31,1956.3437,534810.556444,1181
1624745400000,2021-06-26T22:10:00Z,BNB/USDT,272.79,273.89,272.77,273.24,3933.2245,1075095.885055,1056
1624745340000,2021-06-26T22:09:00Z,BNB/USDT,272.71,272.96,272.5,272.82,883.4575,241012.791829,692
1624745280000,2021-06-26T22:08:00Z,BNB/USDT,273.23,273.5,272.18,272.72,2695.9012,735519.617354,1257
1624745220000,2021-06-26T22:07:00Z,BNB/USDT,272.47,273.23,272.42,273.23,2040.1267,556585.704209,1064
1624745160000,2021-06-26T22:06:00Z,BNB/USDT,272.07,272.6,271.73,272.55,885.3345,240981.988567,522
1624745100000,2021-06-26T22:05:00Z,BNB/USDT,272.51,272.54,271.72,272.04,1185.7011,322547.445244,883
1624745040000,2021-06-26T22:04:00Z,BNB/USDT,272.5,272.6,272.32,272.51,463.4537,126272.507745,434
1624744980000,2021-06-26T22:03:00Z,BNB/USDT,272.32,272.55,272.3,272.48,434.6704,118398.425327,491
1624744920000,2021-06-26T22:02:00Z,BNB/USDT,272.32,272.52,272.22,272.32,622.7285,169620.43178,511
1624744860000,2021-06-26T22:01:00Z,BNB/USDT,272.05,272.46,272.05,272.32,1457.8798,397039.197712,832
1624744800000,2021-06-26T22:00:00Z,BNB/USDT,271.51,272.17,271.51,272.05,1675.4253,455562.690596,730
1624744740000,2021-06-26T21:59:00Z,BNB/USDT,271.58,271.74,271.41,271.51,263.4628,71549.238891,187
1624744680000,2021-06-26T21:58:00Z,BNB/USDT,271.37,271.92,271.29,271.63,424.2386,115244.379618,231
1624744620000,2021-06-26T21:57:00Z,BNB/USDT,271.14,271.41,271.06,271.37,208.5272,56560.72463,167
1624744560000,2021-06-26T21:56:00Z,BNB/USDT,271.75,271.76,271.04,271.23,856.8603,232478.772541,331
1624744500000,2021-06-26T21:55:00Z,BNB/USDT,271.6,271.84,271.57,271.69,566.6526,153964.581268,293
1624744440000,2021-06-26T21:54:00Z,BNB/USDT,271.41,271.67,271.2,271.59,475.2348,129015.364035,285
1624744380000,2021-06-26T21:53:00Z,BNB/USDT,271.46,271.49,271.32,271.41,300.2005,81476.08848,208
1624744320000,2021-06-26T21:52:00Z,BNB/USDT,271.23,271.46,271.09,271.43,467.9986,126956.140398,204
1624744260000,2021-06-26T21:51:00Z,BNB/USDT,271.16,271.31,270.98,271.23,228.4775,61950.304312,194
1624744200000,2021-06-26T21:50:00Z,BNB/USDT,271.26,271.37,271.02,271.17,221.5552,60079.893054,186
1624744140000,2021-06-26T21:49:00Z,BNB/USDT,271.17,271.48,271.05,271.26,221.0624,59963.934477,202
1624744080000,2021-06-26T21:48:00Z,BNB/USDT,271.23,271.5,271,271.19,337.5346,91580.555962,254
1624744020000,2021-06-26T21:47:00Z,BNB/USDT,270.42,271.4,270.42,271.23,1547.5783,419356.843125,658
1624743960000,2021-06-26T21:46:00Z,BNB/USDT,270.19,270.51,270.01,270.45,1138.32,307736.239806,387
1624743900000,2021-06-26T21:45:00Z,BNB/USDT,270.03,270.2,270,270.18,258.3555,69774.404909,173
1624743840000,2021-06-26T21:44:00Z,BNB/USDT,270.34,270.37,270,270.02,267.1564,72184.247935,195
1624743780000,2021-06-26T21:43:00Z,BNB/USDT,270.17,270.35,270,270.34,643.909,173966.908929,276
1624743720000,2021-06-26T21:42:00Z,BNB/USDT,270.14,270.3,270.13,270.16,104.823,28325.653786,176
1624743660000,2021-06-26T21:41:00Z,BNB/USDT,270.24,270.26,270.12,270.15,164.3881,44412.839465,151
1624743600000,2021-06-26T21:40:00Z,BNB/USDT,270.53,270.58,270.12,270.25,523.9636,141616.09057,381
1624743540000,2021-06-26T21:39:00Z,BNB/USDT,270.22,270.74,270.19,270.53,225.2782,60917.504285,244
1624743480000,2021-06-26T21:38:00Z,BNB/USDT,270.14,270.22,270.11,270.22,112.3026,30338.325899,91
1624743420000,2021-06-26T21:37:00Z,BNB/USDT,270.12,270.18,270.08,270.1,51.0816,13799.06622,85
1624743360000,2021-06-26T21:36:00Z,BNB/USDT,270.23,270.31,269.93,270.13,697.5902,188388.368093,215
1624743300000,2021-06-26T21:35:00Z,BNB/USDT,270.08,270.5,270.07,270.23,138.8381,37523.020409,191
1624743240000,2021-06-26T21:34:00Z,BNB/USDT,270.49,270.57,270.01,270.09,249.8362,67560.380564,242
1624743180000,2021-06-26T21:33:00Z,BNB/USDT,270.56,270.8,270.36,270.46,749.088,202673.356045,541
1624743120000,2021-06-26T21:32:00Z,BNB/USDT,269.38,270.56,269.34,270.53,943.1935,254676.579746,624
1624743060000,2021-06-26T21:31:00Z,BNB/USDT,269.2,269.4,269.13,269.4,103.1362,27769.409254,135
1624743000000,2021-06-26T21:30:00Z,BNB/USDT,269.18,269.31,269.17,269.19,110.1534,29656.779838,116
1624742940000,2021-06-26T21:29:00Z,BNB/USDT,269.57,269.81,269.18,269.18,885.9212,238793.206771,268
