unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1624690740000,2021-06-26T06:59:00Z,BTC/USDT,31723.56,31760.74,31714.5,31731.25,28.555149,906258.80960736,497
1624690680000,2021-06-26T06:58:00Z,BTC/USDT,31704.27,31749.22,31703.25,31723.56,24.773921,785976.54794833,611
1624690620000,2021-06-26T06:57:00Z,BTC/USDT,31694.54,31712.62,31654.38,31704.27,70.01794,2218318.27778991,971
1624690560000,2021-06-26T06:56:00Z,BTC/USDT,31731.8,31763.17,31683.03,31698.91,94.970202,3012814.15484711,1124
1624690500000,2021-06-26T06:55:00Z,BTC/USDT,31734.93,31760,31730,31733.92,18.270714,579870.3502383,441
1624690440000,2021-06-26T06:54:00Z,BTC/USDT,31741.5,31750.15,31730,31730.1,33.202941,1053906.07416856,585
1624690380000,2021-06-26T06:53:00Z,BTC/USDT,31747.32,31769.22,31729,31741.51,35.614292,1130569.7174949,589
1624690320000,2021-06-26T06:52:00Z,BTC/USDT,31699.99,31754.26,31691.08,31747.33,46.861377,1486297.74260693,736
1624690260000,2021-06-26T06:51:00Z,BTC/USDT,31763.85,31763.85,31640,31696.44,167.060891,5292570.60682195,1873
1624690200000,2021-06-26T06:50:00Z,BTC/USDT,31721,31788.27,31720.99,31762.19,40.363612,1281816.27394496,768
1624690140000,2021-06-26T06:49:00Z,BTC/USDT,31737.32,31740.99,31700,31720.99,60.408275,1916175.08647317,832
1624690080000,2021-06-26T06:48:00Z,BTC/USDT,31681.01,31767.23,31681,31739.09,106.177651,3367911.18116885,1028
1624690020000,2021-06-26T06:47:00Z,BTC/USDT,31735.33,31741.13,31670.03,31681.01,137.009765,4342885.62661713,1463
1624689960000,2021-06-26T06:46:00Z,BTC/USDT,31739,31768.61,31649.47,31735.38,202.51339,6419707.90460966,2662
1624689900000,2021-06-26T06:45:00Z,BTC/USDT,31802.77,31897.67,31723,31739.01,117.691993,3743934.38763987,1889
1624689840000,2021-06-26T06:44:00Z,BTC/USDT,31888.43,31909.73,31725.34,31801.72,200.299953,6370416.24566865,2943
1624689780000,2021-06-26T06:43:00Z,BTC/USDT,31906.51,31967.95,31867.66,31884.2,124.121591,3962176.21716197,1298
1624689720000,2021-06-26T06:42:00Z,BTC/USDT,32000.69,32030.2,31828.37,31907.49,320.060852,10222904.01595995,5506
1624689660000,2021-06-26T06:41:00Z,BTC/USDT,32139.29,32147.1,32000.06,32000.06,126.319619,4049276.73582091,2061
1624689600000,2021-06-26T06:40:00Z,BTC/USDT,32162.37,32173.61,32121.98,32139.28,41.001669,1318191.78075546,731
1624689540000,2021-06-26T06:39:00Z,BTC/USDT,32179.9,32218.92,32157.94,32162.38,43.721201,1406899.05516259,651
1624689480000,2021-06-26T06:38:00Z,BTC/USDT,32206.16,32225.03,32177.76,32179.9,25.454749,819666.55303562,555
1624689420000,2021-06-26T06:37:00Z,BTC/USDT,32211.82,32234.72,32200.52,32206.15,13.617144,438599.44037896,373
1624689360000,2021-06-26T06:36:00Z,BTC/USDT,32229.95,32233.23,32209.24,32211.82,25.858329,833157.19295745,420
1624689300000,2021-06-26T06:35:00Z,BTC/USDT,32250.01,32273.73,32222.64,32229.94,14.11149,455043.71702255,354
1624689240000,2021-06-26T06:34:00Z,BTC/USDT,32230.53,32275.77,32225.37,32252.37,23.576165,760325.03729729,536
1624689180000,2021-06-26T06:33:00Z,BTC/USDT,32256.15,32270.43,32222.27,32232.1,37.281019,1202204.39270533,651
1624689120000,2021-06-26T06:32:00Z,BTC/USDT,32266.01,32298.91,32255.55,32256.15,13.499494,435633.5641553,383
1624689060000,2021-06-26T06:31:00Z,BTC/USDT,32290.24,32294.38,32246.9,32266,23.347482,753330.89746211,519
1624689000000,2021-06-26T06:30:00Z,BTC/USDT,32314.83,32349.01,32281.18,32288.61,13.335322,430987.92019643,513
1624688940000,2021-06-26T06:29:00Z,BTC/USDT,32287.15,32315.85,32260.01,32314.84,13.761497,444105.64637848,360
1624688880000,2021-06-26T06:28:00Z,BTC/USDT,32258.75,32322.49,32258.74,32290.05,11.567765,373595.6940031,401
1624688820000,2021-06-26T06:27:00Z,BTC/USDT,32286.01,32301.62,32257.56,32258.75,28.019102,904383.30209364,618
1624688760000,2021-06-26T06:26:00Z,BTC/USDT,32359.69,32359.69,32285.89,32286.01,11.977741,387196.92627843,361
1624688700000,2021-06-26T06:25:00Z,BTC/USDT,32314.66,32365.31,32314.66,32354.76,22.874687,739926.20063804,495
1624688640000,2021-06-26T06:24:00Z,BTC/USDT,32286.06,32327.39,32260.84,32315.04,17.229579,556222.72561469,512
1624688580000,2021-06-26T06:23:00Z,BTC/USDT,32340.01,32340.01,32280,32286.5,19.786159,639139.55456874,478
1624688520000,2021-06-26T06:22:00Z,BTC/USDT,32356.86,32375.03,32340.02,32340.02,15.824934,512067.67201167,362
1624688460000,2021-06-26T06:21:00Z,BTC/USDT,32333.96,32376.14,32328.2,32356.88,23.016551,744807.32532495,511
1624688400000,2021-06-26T06:20:00Z,BTC/USDT,32295.84,32370,32286.32,32333.97,65.701502,2124994.39634995,786
1624688340000,2021-06-26T06:19:00Z,BTC/USDT,32273.15,32295.85,32234.21,32295.84,22.37932,721947.39753169,458
1624688280000,2021-06-26T06:18:00Z,BTC/USDT,32242.47,32299.99,32236.78,32273.16,17.897919,577731.22452232,447
1624688220000,2021-06-26T06:17:00Z,BTC/USDT,32263.75,32263.75,32223.83,32242.46,30.664204,988652.18484099,669
1624688160000,2021-06-26T06:16:00Z,BTC/USDT,32278.72,32288.87,32250,32263.76,25.192083,812963.78769478,604
1624688100000,2021-06-26T06:15:00Z,BTC/USDT,32315.67,32359.29,32270.34,32278.72,18.171661,587140.1351867,584
1624688040000,2021-06-26T06:14:00Z,BTC/USDT,32340,32340,32309,32315.68,22.459834,725979.59750705,493
1624687980000,2021-06-26T06:13:00Z,BTC/USDT,32342.78,32362.3,32332.8,32341.6,11.838164,382961.36211879,311
1624687920000,2021-06-26T06:12:00Z,BTC/USDT,32339.01,32376.38,32320.13,32342.78,14.773313,477829.43498545,441
1624687860000,2021-06-26T06:11:00Z,BTC/USDT,32377.74,32377.75,32335.63,32338.92,20.951375,677915.56584439,516
1624687800000,2021-06-26T06:10:00Z,BTC/USDT,32405.92,32436.49,32376.96,32379.35,24.204252,784629.83846409,665
1624687740000,2021-06-26T06:09:00Z,BTC/USDT,32402.66,32410.04,32363.6,32406,45.177331,1463327.03703474,585
1624687680000,2021-06-26T06:08:00Z,BTC/USDT,32334.43,32407.79,32334.42,32402.65,42.085424,1362809.53243985,741
1624687620000,2021-06-26T06:07:00Z,BTC/USDT,32370,32370.01,32327.71,32334.43,67.280815,2176275.98124348,534
1624687560000,2021-06-26T06:06:00Z,BTC/USDT,32360.18,32373.99,32337.46,32370,34.092338,1103197.62014423,532
1624687500000,2021-06-26T06:05:00Z,BTC/USDT,32365.71,32388.87,32323.59,32360.18,36.538813,1182214.04484903,731
1624687440000,2021-06-26T06:04:00Z,BTC/USDT,32292.46,32365.98,32289.99,32363.45,37.98137,1227765.08852751,773
1624687380000,2021-06-26T06:03:00Z,BTC/USDT,32298.2,32315.77,32290,32292.45,33.14682,1070763.4998523,523
1624687320000,2021-06-26T06:02:00Z,BTC/USDT,32222.55,32300,32220.9,32298.19,35.187221,1135424.36194881,788
1624687260000,2021-06-26T06:01:00Z,BTC/USDT,32207.57,32226.95,32172.62,32226.95,25.499303,820942.76168866,552
1624687200000,2021-06-26T06:00:00Z,BTC/USDT,32229.32,32290,32202.52,32205,31.694133,1022467.11182478,869
1624687140000,2021-06-26T05:59:00Z,BTC/USDT,32209.53,32255.96,32209.53,32229.32,14.811077,477486.15467863,402
1624687080000,2021-06-26T05:58:00Z,BTC/USDT,32215.97,32218.97,32176.16,32209.14,33.668204,1084033.13457224,719
1624687020000,2021-06-26T05:57:00Z,BTC/USDT,32270.25,32270.26,32214.28,32215.97,21.110916,680619.93715418,593
1624686960000,2021-06-26T05:56:00Z,BTC/USDT,32305.49,32310.55,32266.97,32270.26,15.451357,498909.14296242,449
1624686900000,2021-06-26T05:55:00Z,BTC/USDT,32345.57,32357.09,32297.23,32305.5,33.398156,1079564.40608201,446
1624686840000,2021-06-26T05:54:00Z,BTC/USDT,32262.86,32349.99,32260.58,32345.56,32.362737,1045922.77327462,651
1624686780000,2021-06-26T05:53:00Z,BTC/USDT,32304.87,32304.87,32258.9,32262.13,19.252784,621427.46060793,403
1624686720000,2021-06-26T05:52:00Z,BTC/USDT,32252.72,32307.68,32233.71,32304.87,33.346131,1076400.99979449,619
1624686660000,2021-06-26T05:51:00Z,BTC/USDT,32210.45,32267.2,32198.82,32252.71,34.102174,1098887.0318478,714
1624686600000,2021-06-26T05:50:00Z,BTC/USDT,32160,32218.25,32160,32210.38,39.667603,1277136.67982862,838
1624686540000,2021-06-26T05:49:00Z,BTC/USDT,32137.77,32162.11,32137.77,32160,9.398672,302218.22256513,340
1624686480000,2021-06-26T05:48:00Z,BTC/USDT,32160.05,32177.26,32135.01,32136.52,32.54216,1046464.35832667,486
1624686420000,2021-06-26T05:47:00Z,BTC/USDT,32140.27,32167.99,32100,32160.04,65.744011,2112401.1870893,756
1624686360000,2021-06-26T05:46:00Z,BTC/USDT,32190.01,32197,32140.02,32140.27,16.12355,518655.89342027,428
1624686300000,2021-06-26T05:45:00Z,BTC/USDT,32169.6,32199,32167.99,32190.01,32.740131,1053653.80049194,452
1624686240000,2021-06-26T05:44:00Z,BTC/USDT,32156.13,32186.93,32154.2,32170.92,21.696213,697888.12860333,376
1624686180000,2021-06-26T05:43:00Z,BTC/USDT,32122.84,32161.11,32121.23,32156.13,22.221575,714267.20922159,463
1624686120000,2021-06-26T05:42:00Z,BTC/USDT,32180.54,32195.63,32090,32121.23,133.898004,4304114.15004377,1368
1624686060000,2021-06-26T05:41:00Z,BTC/USDT,32198.96,32198.96,32170.16,32180.55,14.966981,481635.3202777,391
1624686000000,2021-06-26T05:40:00Z,BTC/USDT,32205.51,32208.87,32190,32198.97,18.969492,610807.01516875,343
1624685940000,2021-06-26T05:39:00Z,BTC/USDT,32192.39,32217.5,32186.45,32205.51,6.7018,215795.24038945,374
1624685880000,2021-06-26T05:38:00Z,BTC/USDT,32188.03,32210,32180.01,32191.7,11.84151,381189.3366121,463
1624685820000,2021-06-26T05:37:00Z,BTC/USDT,32195.12,32209.5,32182.01,32188.03,16.177925,520844.03385239,387
1624685760000,2021-06-26T05:36:00Z,BTC/USDT,32177.57,32220,32174.8,32195.13,25.274758,813544.89700151,484
1624685700000,2021-06-26T05:35:00Z,BTC/USDT,32158.9,32230.1,32157.81,32177.57,55.377613,1782439.35634554,671
1624685640000,2021-06-26T05:34:00Z,BTC/USDT,32245.8,32245.8,32154.27,32158.9,70.735074,2277064.82635002,1342
1624685580000,2021-06-26T05:33:00Z,BTC/USDT,32238,32247.71,32214.04,32245.8,28.627104,922682.57183173,652
1624685520000,2021-06-26T05:32:00Z,BTC/USDT,32254.69,32270.74,32226.41,32238,25.663402,827548.28983382,596
1624685460000,2021-06-26T05:31:00Z,BTC/USDT,32272.87,32275.08,32250,32254.7,57.149992,1843585.91712749,566
1624685400000,2021-06-26T05:30:00Z,BTC/USDT,32323.6,32326.68,32267.55,32272.86,26.097055,842550.76522361,624
1624685340000,2021-06-26T05:29:00Z,BTC/USDT,32315.01,32354.99,32311.05,32323.6,22.194777,717661.07461948,442
1624685280000,2021-06-26T05:28:00Z,BTC/USDT,32322.2,32337.8,32311.03,32315,21.256867,687033.98705886,410
1624685220000,2021-06-26T05:27:00Z,BTC/USDT,32308.7,32350.44,32308.69,32322.24,54.881511,1774437.924728,745
1624685160000,2021-06-26T05:26:00Z,BTC/USDT,32281.01,32319.96,32268.93,32311.53,18.976611,612760.73083244,521
1624685100000,2021-06-26T05:25:00Z,BTC/USDT,32276.99,32327.94,32276.98,32285.17,39.971979,1291207.70903137,701
1624685040000,2021-06-26T05:24:00Z,BTC/USDT,32254.79,32276.99,32250.01,32276.98,22.654407,730815.88330543,458
1624684980000,2021-06-26T05:23:00Z,BTC/USDT,32259.01,32282.83,32250,32254.79,15.806784,510072.72724851,450
1624684920000,2021-06-26T05:22:00Z,BTC/USDT,32275.61,32299.96,32238.52,32260.73,104.658977,3377823.00767605,1077
1624684860000,2021-06-26T05:21:00Z,BTC/USDT,32340.69,32340.69,32274.21,32275.61,46.901861,1514796.56790089,778
1624684800000,2021-06-26T05:20:00Z,BTC/USDT,32347.39,32354.42,32325.76,32340.67,17.89623,578814.313921,461
1624684740000,2021-06-26T05:19:00Z,BTC/USDT,32317,32363.94,32316.99,32347.39,40.094459,1296740.75180593,574
1624684680000,2021-06-26T05:18:00Z,BTC/USDT,32354.52,32360.57,32300.03,32317.17,53.009313,1713378.30083283,1328
1624684620000,2021-06-26T05:17:00Z,BTC/USDT,32408.51,32408.51,32345.78,32354.39,56.647856,1833703.40994834,868
1624684560000,2021-06-26T05:16:00Z,BTC/USDT,32389.05,32424.66,32367.11,32411.59,35.323264,1144166.9569243,670
1624684500000,2021-06-26T05:15:00Z,BTC/USDT,32445.46,32449.52,32361.46,32387.72,44.118176,1429253.95034948,982
1624684440000,2021-06-26T05:14:00Z,BTC/USDT,32417.6,32466.52,32417.59,32445.46,32.978846,1070114.60664034,596
1624684380000,2021-06-26T05:13:00Z,BTC/USDT,32406,32434.35,32400.01,32417.59,30.646628,993381.45738433,607
1624684320000,2021-06-26T05:12:00Z,BTC/USDT,32453.66,32484.22,32400,32404.01,43.494308,1410673.07086384,1062
1624684260000,2021-06-26T05:11:00Z,BTC/USDT,32462.77,32491.58,32444.44,32453.66,75.399184,2448289.80279954,792
1624684200000,2021-06-26T05:10:00Z,BTC/USDT,32532.19,32532.19,32459.03,32462.76,73.22254,2379430.19664234,1228
1624684140000,2021-06-26T05:09:00Z,BTC/USDT,32508.73,32547.81,32508.73,32532.18,38.935075,1266568.52106815,705
1624684080000,2021-06-26T05:08:00Z,BTC/USDT,32559.16,32559.16,32502.87,32508.74,58.620144,1906818.9567444,1086
1624684020000,2021-06-26T05:07:00Z,BTC/USDT,32557.6,32605.2,32555,32559.15,50.681882,1650920.70567601,833
1624683960000,2021-06-26T05:06:00Z,BTC/USDT,32596.14,32633.44,32555.55,32564.65,53.446773,1742211.43134318,1144
1624683900000,2021-06-26T05:05:00Z,BTC/USDT,32646.42,32650,32596.14,32596.15,110.942089,3620265.15692789,1251
1624683840000,2021-06-26T05:04:00Z,BTC/USDT,32605.63,32730,32584.76,32638.41,314.373187,10266714.33901746,4065
1624683780000,2021-06-26T05:03:00Z,BTC/USDT,32528.21,32625,32515.74,32605.63,286.614134,9338869.93208092,2535
1624683720000,2021-06-26T05:02:00Z,BTC/USDT,32448.38,32590,32435.42,32529.22,221.978835,7220970.69867219,3219
1624683660000,2021-06-26T05:01:00Z,BTC/USDT,32478.42,32479.87,32405.46,32448.37,66.765996,2166397.11629818,1239
1624683600000,2021-06-26T05:00:00Z,BTC/USDT,32355.98,32495.64,32350.01,32478.42,102.562426,3327339.08990077,2171
1624683540000,2021-06-26T04:59:00Z,BTC/USDT,32314.62,32436.2,32306.98,32354.36,115.990114,3755389.71836271,2384
1624683480000,2021-06-26T04:58:00Z,BTC/USDT,32300.01,32336.61,32300,32314.62,55.293406,1786892.76686386,819
1624683420000,2021-06-26T04:57:00Z,BTC/USDT,32297.29,32310.83,32286.75,32300,61.397228,1982949.37299297,834
1624683360000,2021-06-26T04:56:00Z,BTC/USDT,32286.97,32326.67,32273.99,32297.29,52.215534,1686584.28108817,878
1624683300000,2021-06-26T04:55:00Z,BTC/USDT,32297.96,32347.52,32277.45,32287.12,80.537445,2602516.41840079,1653
1624683240000,2021-06-26T04:54:00Z,BTC/USDT,32268.57,32300,32237.08,32297.96,71.534184,2308812.0173723,1302
1624683180000,2021-06-26T04:53:00Z,BTC/USDT,32196.87,32268.56,32183.01,32265.02,52.096219,1678248.65662251,933
1624683120000,2021-06-26T04:52:00Z,BTC/USDT,32171.54,32202.34,32153.97,32195.41,25.285918,813606.25409822,597
1624683060000,2021-06-26T04:51:00Z,BTC/USDT,32196.04,32199.4,32169.48,32172.99,35.821039,1152870.46979283,470
1624683000000,2021-06-26T04:50:00Z,BTC/USDT,32201.12,32213.67,32177.91,32196.04,27.405771,882225.4344194,615
1624682940000,2021-06-26T04:49:00Z,BTC/USDT,32236.13,32249.98,32193.59,32201.11,77.783174,2506225.22004636,1151
1624682880000,2021-06-26T04:48:00Z,BTC/USDT,32203.62,32243.52,32200,32236.12,113.347212,3652445.72981648,1087
1624682820000,2021-06-26T04:47:00Z,BTC/USDT,32197.86,32226.02,32191.61,32203.62,32.979268,1062256.92724313,670
1624682760000,2021-06-26T04:46:00Z,BTC/USDT,32182.25,32230.44,32134.57,32197.85,297.204669,9568456.82373539,1910
1624682700000,2021-06-26T04:45:00Z,BTC/USDT,32147.93,32204.47,32147.93,32182.49,76.845492,2473576.63399489,945
1624682640000,2021-06-26T04:44:00Z,BTC/USDT,32112.51,32160.6,32102.61,32147.92,23.832809,766016.00092494,455
1624682580000,2021-06-26T04:43:00Z,BTC/USDT,32154.87,32154.88,32101.67,32117.29,28.346861,910833.61395783,552
1624682520000,2021-06-26T04:42:00Z,BTC/USDT,32161.09,32162.7,32125.16,32154.55,54.678016,1758080.38320293,726
1624682460000,2021-06-26T04:41:00Z,BTC/USDT,32165.07,32189.38,32143,32161.1,63.65193,2047598.43670782,754
1624682400000,2021-06-26T04:40:00Z,BTC/USDT,32100,32177,32100,32163.61,56.122513,1803917.16070474,708
1624682340000,2021-06-26T04:39:00Z,BTC/USDT,32051.93,32100.6,32050.07,32100,17.758914,569812.14164334,348
1624682280000,2021-06-26T04:38:00Z,BTC/USDT,32024.88,32062.07,32024.88,32049.5,15.28831,489896.82327198,324
1624682220000,2021-06-26T04:37:00Z,BTC/USDT,32075.43,32077.14,32024.83,32024.88,25.705554,823981.32852763,499
1624682160000,2021-06-26T04:36:00Z,BTC/USDT,32103.87,32103.88,32056.89,32073.69,31.656338,1015357.19091869,516
1624682100000,2021-06-26T04:35:00Z,BTC/USDT,32124.99,32147.66,32100.01,32103.87,27.656529,888407.58788591,485
1624682040000,2021-06-26T04:34:00Z,BTC/USDT,32107.63,32125,32096.4,32125,25.287795,812051.07209396,314
1624681980000,2021-06-26T04:33:00Z,BTC/USDT,32119.66,32119.98,32083.01,32107.62,12.991149,417087.70930628,358
1624681920000,2021-06-26T04:32:00Z,BTC/USDT,32117.3,32131.22,32096.1,32119.65,25.594854,821867.41748007,423
1624681860000,2021-06-26T04:31:00Z,BTC/USDT,32069.82,32134.64,32064.08,32117.3,53.228525,1708986.04526056,859
1624681800000,2021-06-26T04:30:00Z,BTC/USDT,31986.19,32079.99,31978,32069.66,48.936246,1567659.73790644,811
1624681740000,2021-06-26T04:29:00Z,BTC/USDT,31986.03,32000.3,31980.07,31986.2,18.082209,578520.20668033,394
1624681680000,2021-06-26T04:28:00Z,BTC/USDT,31998.39,32005.02,31971.43,31984.02,31.583828,1010548.11888299,483
1624681620000,2021-06-26T04:27:00Z,BTC/USDT,31969.31,32000,31948.04,32000,12.97595,414877.7099919,452
1624681560000,2021-06-26T04:26:00Z,BTC/USDT,31931.37,31973.92,31924.26,31969.3,9.147478,292286.03898129,363
1624681500000,2021-06-26T04:25:00Z,BTC/USDT,31911.68,31946.07,31898.03,31928.39,31.939126,1019582.40223303,546
1624681440000,2021-06-26T04:24:00Z,BTC/USDT,31912.87,31939.92,31884.88,31911.67,28.200058,900011.80570611,565
1624681380000,2021-06-26T04:23:00Z,BTC/USDT,31950.01,31962.92,31869.69,31912.9,87.496902,2791170.91802533,1011
1624681320000,2021-06-26T04:22:00Z,BTC/USDT,31923.7,31970.59,31903.09,31950.01,35.041689,1118598.2921711,590
1624681260000,2021-06-26T04:21:00Z,BTC/USDT,32026.24,32026.24,31920,31923.7,43.103608,1377583.90505171,758
1624681200000,2021-06-26T04:20:00Z,BTC/USDT,31983.4,32027.73,31978.02,32026.24,38.557995,1234472.15842596,409
1624681140000,2021-06-26T04:19:00Z,BTC/USDT,32041.98,32041.99,31973.72,31983.41,12.601557,403240.9091962,405
1624681080000,2021-06-26T04:18:00Z,BTC/USDT,32051.18,32051.18,32010.94,32041.98,7.059844,226108.58183419,269
1624681020000,2021-06-26T04:17:00Z,BTC/USDT,32013.5,32053.42,32013.49,32051.18,53.89262,1726485.25311196,506
1624680960000,2021-06-26T04:16:00Z,BTC/USDT,32007.56,32022.54,31982.97,32012.68,16.795551,537431.44945016,377
1624680900000,2021-06-26T04:15:00Z,BTC/USDT,31939.51,32014.57,31939.51,32007.7,29.894586,956312.2162051,523
1624680840000,2021-06-26T04:14:00Z,BTC/USDT,31931.68,31964.65,31925.87,31939.51,52.670568,1682199.12689111,511
1624680780000,2021-06-26T04:13:00Z,BTC/USDT,31935.4,31979.99,31920.4,31931.69,33.787419,1079426.28254586,553
1624680720000,2021-06-26T04:12:00Z,BTC/USDT,31969.99,31970,31931.81,31935.4,33.297997,1063705.6437763,563
1624680660000,2021-06-26T04:11:00Z,BTC/USDT,31985,31985.05,31957,31970,23.163572,740562.40662861,409
1624680600000,2021-06-26T04:10:00Z,BTC/USDT,31981.97,32030.17,31980,31985.01,36.276425,1160944.93833468,533
1624680540000,2021-06-26T04:09:00Z,BTC/USDT,32036.47,32038.89,31980,31981.97,44.394287,1420981.52930845,706
1624680480000,2021-06-26T04:08:00Z,BTC/USDT,32079.11,32108.94,32037.11,32043.31,19.725659,632763.81505123,550
1624680420000,2021-06-26T04:07:00Z,BTC/USDT,32108.39,32108.4,32069.31,32077.83,34.468175,1105993.66727103,550
1624680360000,2021-06-26T04:06:00Z,BTC/USDT,32090.89,32125.55,32090,32108.39,19.652536,631013.67528142,507
1624680300000,2021-06-26T04:05:00Z,BTC/USDT,32083.34,32103.78,32060.02,32090.05,37.004375,1187260.40085808,527
1624680240000,2021-06-26T04:04:00Z,BTC/USDT,32077.17,32108.94,32053.18,32084.17,24.0567,771756.48472856,523
1624680180000,2021-06-26T04:03:00Z,BTC/USDT,32048.13,32077.18,32041.69,32077.18,19.121201,613098.06905084,394
1624680120000,2021-06-26T04:02:00Z,BTC/USDT,32034.96,32070.57,32033.39,32048.02,22.746616,729031.16796283,463
1624680060000,2021-06-26T04:01:00Z,BTC/USDT,32041.09,32082.41,32032.63,32039.48,34.330785,1100525.16344433,771
1624680000000,2021-06-26T04:00:00Z,BTC/USDT,31979.71,32053.47,31979.71,32041.1,60.025423,1922393.5749832,772
1624679940000,2021-06-26T03:59:00Z,BTC/USDT,31979.4,32029.9,31968.28,31977.59,22.167306,709446.59986229,616
1624679880000,2021-06-26T03:58:00Z,BTC/USDT,31976.26,31996,31933.08,31979.41,52.570076,1679960.22525078,667
1624679820000,2021-06-26T03:57:00Z,BTC/USDT,31982.74,32015.28,31968.33,31976.27,23.206861,742363.26998196,484
1624679760000,2021-06-26T03:56:00Z,BTC/USDT,32018.2,32022.85,31980.35,31985.1,28.735419,919661.05755939,621
1624679700000,2021-06-26T03:55:00Z,BTC/USDT,32010.19,32050,32010.19,32018.18,22.013222,705164.23790901,411
1624679640000,2021-06-26T03:54:00Z,BTC/USDT,32016.14,32029.28,32001.11,32011.65,21.898495,701073.1487162,422
1624679580000,2021-06-26T03:53:00Z,BTC/USDT,32037.44,32044.54,32010.86,32013.8,18.537019,593607.52163167,501
1624679520000,2021-06-26T03:52:00Z,BTC/USDT,32063.87,32100,32028.62,32037.43,27.483801,881003.19982771,588
1624679460000,2021-06-26T03:51:00Z,BTC/USDT,32068.62,32087.99,32055.46,32063.86,11.988944,384487.94204206,368
1624679400000,2021-06-26T03:50:00Z,BTC/USDT,32108.72,32113.96,32057.53,32072.5,33.349222,1070003.35218582,478
1624679340000,2021-06-26T03:49:00Z,BTC/USDT,32075.46,32115.44,32050.01,32103.38,31.305349,1004109.91819308,699
1624679280000,2021-06-26T03:48:00Z,BTC/USDT,32082.26,32119.99,32065.18,32075.45,37.612635,1206944.73518026,648
1624679220000,2021-06-26T03:47:00Z,BTC/USDT,32067.09,32118.53,32044.36,32082.27,34.173836,1096316.18240703,595
1624679160000,2021-06-26T03:46:00Z,BTC/USDT,32073.38,32076.94,32041.04,32067.09,16.471763,527989.71329598,518
1624679100000,2021-06-26T03:45:00Z,BTC/USDT,32131.47,32131.47,32069.05,32069.34,48.23379,1547924.38504902,905
1624679040000,2021-06-26T03:44:00Z,BTC/USDT,32160.61,32160.61,32106.38,32131.53,56.179812,1805159.72573441,756
1624678980000,2021-06-26T03:43:00Z,BTC/USDT,32165.51,32205.63,32154.75,32160.48,42.464738,1366613.23595689,605
1624678920000,2021-06-26T03:42:00Z,BTC/USDT,32210.32,32211.84,32160.88,32165.5,35.27561,1135325.7634332,653
1624678860000,2021-06-26T03:41:00Z,BTC/USDT,32169.88,32268.91,32161.52,32210.32,111.717136,3599709.52169681,2077
1624678800000,2021-06-26T03:40:00Z,BTC/USDT,32122.18,32169.87,32113.1,32169.87,17.85583,573933.6549784,476
1624678740000,2021-06-26T03:39:00Z,BTC/USDT,32131.77,32137.34,32114.33,32120.75,14.450674,464237.89168373,345
1624678680000,2021-06-26T03:38:00Z,BTC/USDT,32100,32143.89,32100,32131.76,28.226642,906786.4245806,549
1624678620000,2021-06-26T03:37:00Z,BTC/USDT,32090.63,32100,32063.44,32099.55,13.796854,442613.15509643,389
1624678560000,2021-06-26T03:36:00Z,BTC/USDT,32082.3,32121.95,32082.3,32090.63,17.126547,549796.85907593,462
1624678500000,2021-06-26T03:35:00Z,BTC/USDT,32052.99,32098.41,32025.66,32085.13,27.509361,882137.6338002,754
1624678440000,2021-06-26T03:34:00Z,BTC/USDT,32121.23,32151.67,32045.4,32056.74,46.907629,1504766.96208659,729
1624678380000,2021-06-26T03:33:00Z,BTC/USDT,32098.13,32156.75,32097.48,32121.22,37.479159,1204303.01514752,618
1624678320000,2021-06-26T03:32:00Z,BTC/USDT,32089.49,32109.99,32075.18,32098.21,25.930748,832267.28919717,470
1624678260000,2021-06-26T03:31:00Z,BTC/USDT,32097.57,32104.28,32075.17,32090.63,20.828105,668413.55422869,335
1624678200000,2021-06-26T03:30:00Z,BTC/USDT,32029.91,32110,32029.91,32097.47,16.634678,533695.1291339,587
1624678140000,2021-06-26T03:29:00Z,BTC/USDT,32063.11,32068.73,32024.24,32029.99,38.344996,1228954.86780971,494
1624678080000,2021-06-26T03:28:00Z,BTC/USDT,32012.34,32086,32012.34,32063.11,39.801644,1275844.15538147,638
1624678020000,2021-06-26T03:27:00Z,BTC/USDT,32045.65,32062.81,32006.11,32009.86,16.686279,534437.35457824,421
1624677960000,2021-06-26T03:26:00Z,BTC/USDT,32019.92,32093.61,32018.07,32045.66,31.37216,1005944.32537321,799
1624677900000,2021-06-26T03:25:00Z,BTC/USDT,31977.43,32020.59,31975,32020.18,51.622972,1651207.15326997,479
1624677840000,2021-06-26T03:24:00Z,BTC/USDT,31991.94,32000,31975.68,31978.2,17.342968,554735.99073624,401
1624677780000,2021-06-26T03:23:00Z,BTC/USDT,32015.9,32023.01,31991.94,31991.95,30.057716,962000.17447269,365
1624677720000,2021-06-26T03:22:00Z,BTC/USDT,31997.01,32027.59,31997.01,32015.9,12.217278,391095.12532025,347
1624677660000,2021-06-26T03:21:00Z,BTC/USDT,32010.98,32029.98,31997,31997,14.888317,476663.28624454,392
1624677600000,2021-06-26T03:20:00Z,BTC/USDT,32019.89,32019.9,31993.77,32009.65,44.556946,1425964.98446789,600
1624677540000,2021-06-26T03:19:00Z,BTC/USDT,32023.45,32029.44,32001.03,32019.89,55.408806,1773748.44271447,653
