unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1624652040000,2021-06-25T20:14:00Z,ETH/USDT,1843.31,1847.36,1843.31,1845.41,170.32516,314372.5474921,260
1624651980000,2021-06-25T20:13:00Z,ETH/USDT,1843.15,1848.23,1842.6,1843.78,434.42082,801703.7709361,466
1624651920000,2021-06-25T20:12:00Z,ETH/USDT,1847.99,1848.01,1842.45,1843.14,330.4144,609284.5168106,494
1624651860000,2021-06-25T20:11:00Z,ETH/USDT,1846.19,1849,1846.02,1848,375.92027,694349.3477302,294
1624651800000,2021-06-25T20:10:00Z,ETH/USDT,1849.51,1849.78,1845.25,1846.18,180.88518,334103.2125228,332
1624651740000,2021-06-25T20:09:00Z,ETH/USDT,1854.2,1855.1,1848.94,1849.51,318.64534,590351.8875187,396
1624651680000,2021-06-25T20:08:00Z,ETH/USDT,1853.54,1855,1850.81,1854.19,209.03708,387307.8011765,302
1624651620000,2021-06-25T20:07:00Z,ETH/USDT,1850.55,1854.9,1850.01,1853.78,342.28705,634147.778242,624
1624651560000,2021-06-25T20:06:00Z,ETH/USDT,1850.18,1853.82,1849.39,1850.64,367.96519,681242.156057,680
1624651500000,2021-06-25T20:05:00Z,ETH/USDT,1844.53,1850.69,1844.53,1850.15,306.11984,565886.8156208,514
1624651440000,2021-06-25T20:04:00Z,ETH/USDT,1848.15,1848.93,1842.56,1844.5,400.58286,739117.187709,468
1624651380000,2021-06-25T20:03:00Z,ETH/USDT,1840.92,1848.15,1840.31,1847.98,494.0635,911249.2541489,720
1624651320000,2021-06-25T20:02:00Z,ETH/USDT,1841.49,1844.08,1839.38,1841.03,388.45496,715533.504799,606
1624651260000,2021-06-25T20:01:00Z,ETH/USDT,1846.2,1846.33,1841.47,1841.69,472.77766,871787.1549761,698
1624651200000,2021-06-25T20:00:00Z,ETH/USDT,1851.44,1851.78,1845.75,1846.17,509.75713,942251.0726806,581
1624651140000,2021-06-25T19:59:00Z,ETH/USDT,1854.18,1854.45,1851.04,1851.44,170.48302,315872.9937659,410
1624651080000,2021-06-25T19:58:00Z,ETH/USDT,1854.33,1855.24,1852.66,1854.18,332.79403,617101.6061362,405
1624651020000,2021-06-25T19:57:00Z,ETH/USDT,1850.95,1855.82,1850.95,1854.31,255.27768,473192.00291,347
1624650960000,2021-06-25T19:56:00Z,ETH/USDT,1852.89,1855.51,1850.71,1850.95,446.12148,826809.7590525,563
1624650900000,2021-06-25T19:55:00Z,ETH/USDT,1845.26,1853.39,1845.26,1852.93,752.81199,1392603.3057132,747
1624650840000,2021-06-25T19:54:00Z,ETH/USDT,1844.82,1846.99,1844,1845.27,319.00082,588633.4570535,413
1624650780000,2021-06-25T19:53:00Z,ETH/USDT,1846.82,1846.82,1844.01,1844.58,266.3809,491417.1928467,409
1624650720000,2021-06-25T19:52:00Z,ETH/USDT,1846.71,1847.62,1845,1846.82,120.39892999999999,222299.2741139,241
1624650660000,2021-06-25T19:51:00Z,ETH/USDT,1849.04,1849.04,1844.17,1847,332.78936,614426.8907938,447
1624650600000,2021-06-25T19:50:00Z,ETH/USDT,1847.35,1849.13,1844.15,1849.06,291.12284,537460.406207,384
1624650540000,2021-06-25T19:49:00Z,ETH/USDT,1840.4,1848.42,1840.38,1847.61,627.07447,1156707.4678334,653
1624650480000,2021-06-25T19:48:00Z,ETH/USDT,1841.77,1843.06,1839.46,1840.4,679.62277,1251016.0298249,755
1624650420000,2021-06-25T19:47:00Z,ETH/USDT,1844.66,1849.19,1841.46,1841.76,817.00567,1508362.06378,816
1624650360000,2021-06-25T19:46:00Z,ETH/USDT,1848.62,1848.9,1842.89,1844.62,642.70009,1186114.5690291,805
1624650300000,2021-06-25T19:45:00Z,ETH/USDT,1854.52,1854.71,1847.18,1848.64,714.39472,1321391.6045161,1029
1624650240000,2021-06-25T19:44:00Z,ETH/USDT,1854.08,1856,1852.92,1854.28,944.35598,1751028.3693333,445
1624650180000,2021-06-25T19:43:00Z,ETH/USDT,1855.53,1857.61,1851.95,1854.08,1085.03815,2011926.5135911,976
1624650120000,2021-06-25T19:42:00Z,ETH/USDT,1855.99,1859,1855.23,1855.53,253.62849,470933.2883741,426
1624650060000,2021-06-25T19:41:00Z,ETH/USDT,1858.02,1858.19,1855.9,1855.9,225.92602,419567.2183834,378
1624650000000,2021-06-25T19:40:00Z,ETH/USDT,1859.89,1859.89,1858.08,1858.26,104.77413,194770.6288581,220
1624649940000,2021-06-25T19:39:00Z,ETH/USDT,1858.1,1860.63,1857.67,1859.99,406.78155,756330.3160128,508
1624649880000,2021-06-25T19:38:00Z,ETH/USDT,1860.27,1862,1858.11,1858.11,305.69084,568514.3453952,431
1624649820000,2021-06-25T19:37:00Z,ETH/USDT,1860,1861.04,1859.12,1860.27,295.921,550459.4462264,351
1624649760000,2021-06-25T19:36:00Z,ETH/USDT,1860.62,1861.61,1859.4,1860,294.89894,548579.6341444,359
1624649700000,2021-06-25T19:35:00Z,ETH/USDT,1864.69,1864.75,1860,1860.62,273.76138,509619.1755516,411
1624649640000,2021-06-25T19:34:00Z,ETH/USDT,1859.73,1864.98,1858.64,1864.68,518.83505,965830.3819623,616
1624649580000,2021-06-25T19:33:00Z,ETH/USDT,1858.95,1862.39,1858.95,1859.63,561.34037,1044382.8667182,563
1624649520000,2021-06-25T19:32:00Z,ETH/USDT,1862.37,1862.37,1857.65,1858.95,485.65303,903049.3541549,570
1624649460000,2021-06-25T19:31:00Z,ETH/USDT,1861.57,1862.89,1859.57,1862.37,679.61306,1264977.9949219,736
1624649400000,2021-06-25T19:30:00Z,ETH/USDT,1866.82,1867.24,1860.61,1861.59,373.59323,696012.079875,603
1624649340000,2021-06-25T19:29:00Z,ETH/USDT,1863.79,1869.81,1863.78,1867.29,972.97689,1816139.972744,975
1624649280000,2021-06-25T19:28:00Z,ETH/USDT,1862.15,1866.33,1862.15,1863.79,412.64908,769351.0514724,583
1624649220000,2021-06-25T19:27:00Z,ETH/USDT,1865,1865.97,1861.98,1862.17,317.39119,591579.3413577,418
1624649160000,2021-06-25T19:26:00Z,ETH/USDT,1864.99,1866.68,1863.04,1864.86,448.28313000000003,836157.2301445,472
1624649100000,2021-06-25T19:25:00Z,ETH/USDT,1860,1867,1859.36,1864.99,434.6161,809731.1093757,520
1624649040000,2021-06-25T19:24:00Z,ETH/USDT,1864.17,1864.18,1859.69,1860,623.23793,1160178.0303266,801
1624648980000,2021-06-25T19:23:00Z,ETH/USDT,1867.38,1868.15,1863.11,1864.17,591.78724,1103834.5898256,930
1624648920000,2021-06-25T19:22:00Z,ETH/USDT,1867.39,1869.44,1865.69,1867.33,1239.0859,2314519.2217181,770
1624648860000,2021-06-25T19:21:00Z,ETH/USDT,1868,1869.48,1865.13,1867.4,688.96189,1286583.6888506,919
1624648800000,2021-06-25T19:20:00Z,ETH/USDT,1855.38,1869.48,1855.37,1868,3381.81849,6300288.8285467,3768
1624648740000,2021-06-25T19:19:00Z,ETH/USDT,1850.01,1856.78,1849.68,1855.57,994.94258,1844142.9921572,1479
1624648680000,2021-06-25T19:18:00Z,ETH/USDT,1849.59,1851.56,1847.02,1850.02,1619.56266,2995722.5439508,1417
1624648620000,2021-06-25T19:17:00Z,ETH/USDT,1844.96,1850,1844.96,1849.68,505.19807,933757.9181012,698
1624648560000,2021-06-25T19:16:00Z,ETH/USDT,1849.55,1849.55,1844.11,1844.74,1004.64553,1855516.1598503,784
1624648500000,2021-06-25T19:15:00Z,ETH/USDT,1844.14,1849.92,1843.37,1849.55,842.18636,1555685.6701974,993
1624648440000,2021-06-25T19:14:00Z,ETH/USDT,1839.02,1847.54,1839.02,1843.95,799.54636,1474932.3795886,1122
1624648380000,2021-06-25T19:13:00Z,ETH/USDT,1838.42,1839.96,1835.88,1839.02,294.24503,540779.1240354,413
1624648320000,2021-06-25T19:12:00Z,ETH/USDT,1838.6,1842.31,1838.27,1838.62,438.24305,806429.7582964,787
1624648260000,2021-06-25T19:11:00Z,ETH/USDT,1834.08,1838.78,1834.08,1838.42,195.23304,358637.3109982,479
1624648200000,2021-06-25T19:10:00Z,ETH/USDT,1827.56,1835.63,1827.56,1834.07,357.94153,655814.1422776,522
1624648140000,2021-06-25T19:09:00Z,ETH/USDT,1826.99,1828.97,1826.01,1827.51,309.21734,565036.5968374,344
1624648080000,2021-06-25T19:08:00Z,ETH/USDT,1831.11,1833.18,1826.04,1826.62,1137.00046,2079752.8153224,1156
1624648020000,2021-06-25T19:07:00Z,ETH/USDT,1835.57,1836.07,1831,1831.01,438.05357,803110.3234159,628
1624647960000,2021-06-25T19:06:00Z,ETH/USDT,1835.22,1837.56,1834.72,1835.58,387.0444,710623.0710792,445
1624647900000,2021-06-25T19:05:00Z,ETH/USDT,1835.99,1837.78,1835.02,1835.21,132.36817,243008.5125264,197
1624647840000,2021-06-25T19:04:00Z,ETH/USDT,1835.73,1836,1834.34,1835.99,96.5181,177119.464435,204
1624647780000,2021-06-25T19:03:00Z,ETH/USDT,1835.49,1836.81,1834.27,1835.73,243.19713,446298.4046082,317
1624647720000,2021-06-25T19:02:00Z,ETH/USDT,1834.61,1836.92,1834.61,1835.63,162.87252,298965.1296157,265
1624647660000,2021-06-25T19:01:00Z,ETH/USDT,1842.58,1843.55,1834.61,1834.61,522.01791,959888.3164468,514
1624647600000,2021-06-25T19:00:00Z,ETH/USDT,1838.83,1845,1838.34,1842.57,913.5507,1682549.4042093,789
1624647540000,2021-06-25T18:59:00Z,ETH/USDT,1835.96,1838.94,1834.13,1838.94,332.73008,610912.5009816,380
1624647480000,2021-06-25T18:58:00Z,ETH/USDT,1835.7,1836.96,1834.14,1835.99,271.26285,497866.0122386,409
1624647420000,2021-06-25T18:57:00Z,ETH/USDT,1840.99,1841.38,1835.21,1835.92,546.11044,1004103.2057721,613
1624647360000,2021-06-25T18:56:00Z,ETH/USDT,1840.49,1841.44,1839,1841.04,268.87519,494803.5863539,318
1624647300000,2021-06-25T18:55:00Z,ETH/USDT,1841.12,1841.12,1838.37,1840.49,228.81407,420920.7122528,315
1624647240000,2021-06-25T18:54:00Z,ETH/USDT,1839.6,1842.57,1838.54,1841.12,460.31038,847330.7245075,496
1624647180000,2021-06-25T18:53:00Z,ETH/USDT,1836.89,1839.99,1836.73,1839.72,346.87304,637729.5521473,390
1624647120000,2021-06-25T18:52:00Z,ETH/USDT,1834.55,1840.98,1833,1836.88,1693.92256,3110410.2357229,1477
1624647060000,2021-06-25T18:51:00Z,ETH/USDT,1837.35,1839.05,1833.5,1834.55,910.31322,1671531.7877834,1102
1624647000000,2021-06-25T18:50:00Z,ETH/USDT,1838.37,1838.95,1836.56,1837.24,416.20526,764851.7358221,475
1624646940000,2021-06-25T18:49:00Z,ETH/USDT,1839.54,1840.51,1837.69,1838.58,368.56176,677802.1927884,416
1624646880000,2021-06-25T18:48:00Z,ETH/USDT,1840.81,1841.49,1839.1,1839.72,302.75934,557144.7041522,346
1624646820000,2021-06-25T18:47:00Z,ETH/USDT,1840.2,1841.67,1839.57,1840.92,548.49268,1009638.3419774,587
1624646760000,2021-06-25T18:46:00Z,ETH/USDT,1841.41,1844.87,1840.01,1840.37,870.38697,1603504.4603661,979
1624646700000,2021-06-25T18:45:00Z,ETH/USDT,1841.74,1843.31,1840.37,1841.44,447.53181,824348.5907375,470
1624646640000,2021-06-25T18:44:00Z,ETH/USDT,1842.3,1843,1838.45,1841.97,884.39796,1628175.0794851,816
1624646580000,2021-06-25T18:43:00Z,ETH/USDT,1837.27,1843.53,1836.48,1842.5,305.83111,562967.4947332,441
1624646520000,2021-06-25T18:42:00Z,ETH/USDT,1840.25,1840.25,1836.5,1837.36,324.16861,595793.5509401,373
1624646460000,2021-06-25T18:41:00Z,ETH/USDT,1841.68,1842.4,1839.07,1840.24,363.8305,669659.4783472,463
1624646400000,2021-06-25T18:40:00Z,ETH/USDT,1837.57,1844.62,1837.55,1841.67,1060.7217,1953587.89029,1363
1624646340000,2021-06-25T18:39:00Z,ETH/USDT,1836.75,1837.56,1834.28,1837.56,221.50096,406542.2546468,339
1624646280000,2021-06-25T18:38:00Z,ETH/USDT,1836.97,1838.77,1835.41,1836.47,559.72671,1028221.0794852,572
1624646220000,2021-06-25T18:37:00Z,ETH/USDT,1833.68,1836.97,1832.18,1836.97,407.65612,747974.5186551,476
1624646160000,2021-06-25T18:36:00Z,ETH/USDT,1831.88,1834.29,1830.43,1833.87,181.22252,332103.1037743,263
1624646100000,2021-06-25T18:35:00Z,ETH/USDT,1828.51,1834.99,1828.51,1832.19,391.89525,718060.7727346,489
1624646040000,2021-06-25T18:34:00Z,ETH/USDT,1828.57,1830.99,1825.87,1828.82,350.18452,640061.1225058,445
1624645980000,2021-06-25T18:33:00Z,ETH/USDT,1828.42,1830.36,1827.63,1828.57,252.28307,461431.5506529,361
1624645920000,2021-06-25T18:32:00Z,ETH/USDT,1828.93,1831.63,1827.08,1828.42,338.18515,618503.3712389,453
1624645860000,2021-06-25T18:31:00Z,ETH/USDT,1832.9,1832.91,1828.36,1829.2,270.23238,494619.9926837,503
1624645800000,2021-06-25T18:30:00Z,ETH/USDT,1837.97,1837.98,1831.87,1832.91,387.87164,711575.6823693,476
1624645740000,2021-06-25T18:29:00Z,ETH/USDT,1835.4,1838,1835.01,1837.97,205.17549,376769.678853,269
1624645680000,2021-06-25T18:28:00Z,ETH/USDT,1835.48,1836.84,1834.29,1835.18,252.83841,464129.9476398,281
1624645620000,2021-06-25T18:27:00Z,ETH/USDT,1834.82,1835.74,1832.5,1835.71,384.07353,704372.6959378,373
1624645560000,2021-06-25T18:26:00Z,ETH/USDT,1836.7,1836.7,1834.14,1834.8,218.58049,401112.7547769,326
1624645500000,2021-06-25T18:25:00Z,ETH/USDT,1839.41,1840.26,1835.09,1836.55,391.87571,720041.6782066,480
1624645440000,2021-06-25T18:24:00Z,ETH/USDT,1833,1840.99,1832.4,1839.52,760.81696,1398633.7900628,745
1624645380000,2021-06-25T18:23:00Z,ETH/USDT,1837.3,1837.3,1833,1833,282.84922,519037.9948203,426
1624645320000,2021-06-25T18:22:00Z,ETH/USDT,1838.38,1838.38,1834.09,1837.44,409.89058,752506.9905979,484
1624645260000,2021-06-25T18:21:00Z,ETH/USDT,1839,1840,1832.9,1838.38,994.90491,1827753.0047173,1137
1624645200000,2021-06-25T18:20:00Z,ETH/USDT,1835.02,1839,1834.41,1838.99,1240.88527,2280405.4872479,1173
1624645140000,2021-06-25T18:19:00Z,ETH/USDT,1832.92,1835.69,1828.23,1835.02,575.09801,1053393.3676922,634
1624645080000,2021-06-25T18:18:00Z,ETH/USDT,1820.99,1834.36,1820.99,1832.92,955.38308,1748344.7014706,964
1624645020000,2021-06-25T18:17:00Z,ETH/USDT,1822.12,1823.16,1820.52,1820.99,213.22331,388370.847856,275
1624644960000,2021-06-25T18:16:00Z,ETH/USDT,1819.12,1824.48,1818.81,1822.12,636.95895,1160345.5298032,650
1624644900000,2021-06-25T18:15:00Z,ETH/USDT,1826.46,1826.65,1818.8,1819.35,619.04885,1128257.6279979,787
1624644840000,2021-06-25T18:14:00Z,ETH/USDT,1827.8,1828.88,1825.06,1826.28,311.32926,568746.569757,496
1624644780000,2021-06-25T18:13:00Z,ETH/USDT,1828.51,1829.2,1826,1827.84,419.76617,767133.9757082,492
1624644720000,2021-06-25T18:12:00Z,ETH/USDT,1832.84,1835.65,1828.29,1828.51,843.15877,1544592.7162652,816
1624644660000,2021-06-25T18:11:00Z,ETH/USDT,1829.65,1835.62,1829.11,1832.76,699.47144,1281885.2123742,742
1624644600000,2021-06-25T18:10:00Z,ETH/USDT,1828.29,1831,1828.05,1829.57,412.99288,755446.9870411,501
1624644540000,2021-06-25T18:09:00Z,ETH/USDT,1830.89,1831.17,1828,1828.3,478.39914,874960.9026911,584
1624644480000,2021-06-25T18:08:00Z,ETH/USDT,1834.72,1835.18,1829.76,1830.89,758.4208,1389487.0764873,985
1624644420000,2021-06-25T18:07:00Z,ETH/USDT,1829.34,1839.34,1827.28,1834.72,2993.29509,5488456.8822902,2032
1624644360000,2021-06-25T18:06:00Z,ETH/USDT,1825.59,1832.09,1824.16,1829.35,1338.19458,2448542.2157869,1338
1624644300000,2021-06-25T18:05:00Z,ETH/USDT,1816.61,1830.15,1816.61,1825.67,3431.82076,6267268.3104122,3126
1624644240000,2021-06-25T18:04:00Z,ETH/USDT,1810.56,1820,1810.56,1816.4,1177.70882,2138865.9817386,1376
1624644180000,2021-06-25T18:03:00Z,ETH/USDT,1803.01,1810.64,1800,1810.56,857.08178,1545073.511381,1191
1624644120000,2021-06-25T18:02:00Z,ETH/USDT,1802.93,1807.44,1801.76,1803.06,378.1174,682102.4841328,656
1624644060000,2021-06-25T18:01:00Z,ETH/USDT,1806,1806.01,1801.45,1803.06,1481.67823,2672099.6466108,1169
1624644000000,2021-06-25T18:00:00Z,ETH/USDT,1807.9,1812.74,1806,1806,833.16239,1506960.5711691,727
1624643940000,2021-06-25T17:59:00Z,ETH/USDT,1809.39,1809.62,1805.56,1807.87,769.37639,1390178.0434897,669
1624643880000,2021-06-25T17:58:00Z,ETH/USDT,1812.75,1812.75,1807.02,1809.11,825.54133,1493916.9052182,791
1624643820000,2021-06-25T17:57:00Z,ETH/USDT,1812.89,1815.92,1812.3,1812.75,657.08136,1192120.9859928,438
1624643760000,2021-06-25T17:56:00Z,ETH/USDT,1812.93,1815.56,1812.27,1812.88,296.47159,537581.7364484,319
1624643700000,2021-06-25T17:55:00Z,ETH/USDT,1812.76,1816.54,1812.55,1812.94,296.90113,538726.544998,362
1624643640000,2021-06-25T17:54:00Z,ETH/USDT,1814.8,1817.41,1812.83,1813.21,381.75694,692893.3280415,423
1624643580000,2021-06-25T17:53:00Z,ETH/USDT,1817.27,1817.82,1812.78,1814.5,402.92256,731431.2647467,483
1624643520000,2021-06-25T17:52:00Z,ETH/USDT,1808.19,1818.68,1808.08,1817.06,601.73762,1092353.0140497,774
1624643460000,2021-06-25T17:51:00Z,ETH/USDT,1812,1812,1806.18,1807.96,529.35726,957013.4710437,643
1624643400000,2021-06-25T17:50:00Z,ETH/USDT,1814.23,1817.62,1812.01,1812.01,532.62316,966680.5724998,669
1624643340000,2021-06-25T17:49:00Z,ETH/USDT,1809.61,1814.82,1809.23,1814.17,361.78545,655591.0610373,606
1624643280000,2021-06-25T17:48:00Z,ETH/USDT,1809.24,1810.32,1807.19,1809.49,329.41194,595733.631152,396
1624643220000,2021-06-25T17:47:00Z,ETH/USDT,1809.07,1810.72,1805.75,1809.24,303.09696,548051.7078378,447
1624643160000,2021-06-25T17:46:00Z,ETH/USDT,1805.41,1810.11,1805.15,1809.06,403.08526,728898.7131922,547
1624643100000,2021-06-25T17:45:00Z,ETH/USDT,1800,1807.24,1799,1805.4,851.73975,1536598.9741565,960
1624643040000,2021-06-25T17:44:00Z,ETH/USDT,1801.83,1803.53,1797.19,1800.01,1745.52687,3141719.8639694,1599
1624642980000,2021-06-25T17:43:00Z,ETH/USDT,1805.67,1808.3,1798.46,1801.84,1481.10756,2669168.6973327,1818
1624642920000,2021-06-25T17:42:00Z,ETH/USDT,1805,1806.65,1801.24,1805.37,966.84802,1743432.8725577,1145
1624642860000,2021-06-25T17:41:00Z,ETH/USDT,1810.72,1810.72,1804,1805,511.82734,924520.1965829,777
1624642800000,2021-06-25T17:40:00Z,ETH/USDT,1809.26,1813,1807.19,1810.72,490.78046,888544.1349947,577
1624642740000,2021-06-25T17:39:00Z,ETH/USDT,1807.19,1811.56,1807.19,1808.92,530.01273,958894.3576609,651
1624642680000,2021-06-25T17:38:00Z,ETH/USDT,1810.33,1813.09,1805.58,1806.67,1194.06222,2159514.9441809,1771
1624642620000,2021-06-25T17:37:00Z,ETH/USDT,1816.42,1817.62,1810,1810.34,628.68781,1139872.784601,960
1624642560000,2021-06-25T17:36:00Z,ETH/USDT,1815.44,1817.58,1813.61,1816.4,514.9826,934949.986313,634
1624642500000,2021-06-25T17:35:00Z,ETH/USDT,1824.07,1824.14,1815.43,1815.43,452.20227,822725.1829916,511
1624642440000,2021-06-25T17:34:00Z,ETH/USDT,1818.64,1824.1,1818.64,1824.07,397.54565,724044.7567569,541
1624642380000,2021-06-25T17:33:00Z,ETH/USDT,1819.29,1819.3,1813.66,1818.63,900.57155,1635735.6816082,1146
1624642320000,2021-06-25T17:32:00Z,ETH/USDT,1819.47,1823.48,1819,1819.29,341.1044,621233.1613462,464
1624642260000,2021-06-25T17:31:00Z,ETH/USDT,1823.59,1824.22,1818.54,1819.46,633.60715,1153820.1478812,864
1624642200000,2021-06-25T17:30:00Z,ETH/USDT,1826.18,1829.7,1823.06,1824.01,322.73237,589400.5815099,522
1624642140000,2021-06-25T17:29:00Z,ETH/USDT,1822.7,1826.91,1822.27,1826.06,222.8138,406723.0993039,332
1624642080000,2021-06-25T17:28:00Z,ETH/USDT,1821.47,1824.52,1821.09,1822.71,234.58737,427710.733572,332
1624642020000,2021-06-25T17:27:00Z,ETH/USDT,1827.87,1827.87,1820.62,1821.48,1653.18723,3014078.699883,851
1624641960000,2021-06-25T17:26:00Z,ETH/USDT,1831.23,1831.24,1824.13,1827.82,628.46373,1148081.353326,583
1624641900000,2021-06-25T17:25:00Z,ETH/USDT,1821.88,1833.18,1821.88,1831.13,1066.8641,1950070.1070377,1285
1624641840000,2021-06-25T17:24:00Z,ETH/USDT,1823.11,1824.21,1818.37,1822.31,647.57688,1179149.1230366,843
1624641780000,2021-06-25T17:23:00Z,ETH/USDT,1824.38,1827.55,1820,1823.15,745.18716,1357835.4491076,910
1624641720000,2021-06-25T17:22:00Z,ETH/USDT,1829.6,1831.64,1823.67,1824.36,405.66606,741172.8253611,724
1624641660000,2021-06-25T17:21:00Z,ETH/USDT,1829.59,1832.52,1829.2,1829.6,339.61709,621699.8682106,409
1624641600000,2021-06-25T17:20:00Z,ETH/USDT,1832.7,1833.47,1828,1829.41,397.42631,727674.2878783,514
1624641540000,2021-06-25T17:19:00Z,ETH/USDT,1835.31,1835.8,1831,1832.69,340.08834,623361.0914494,480
1624641480000,2021-06-25T17:18:00Z,ETH/USDT,1832.39,1835.93,1831.95,1834.96,287.31644,527038.5134623,424
1624641420000,2021-06-25T17:17:00Z,ETH/USDT,1833.9,1836.72,1831.18,1832.58,491.1716,900661.5610689,640
1624641360000,2021-06-25T17:16:00Z,ETH/USDT,1829.39,1837.48,1829.1,1833.89,1330.40911,2440655.0626982,1553
1624641300000,2021-06-25T17:15:00Z,ETH/USDT,1826.61,1829.75,1822.49,1829.68,282.03985,514948.1018941,508
1624641240000,2021-06-25T17:14:00Z,ETH/USDT,1827.04,1829.99,1826.5,1826.5,319.01689,583258.3472892,475
1624641180000,2021-06-25T17:13:00Z,ETH/USDT,1826.4,1827.68,1824.83,1827.01,417.23178,762173.3034185,442
1624641120000,2021-06-25T17:12:00Z,ETH/USDT,1820.28,1828.18,1820.28,1826.39,825.95849,1507593.1335177,870
1624641060000,2021-06-25T17:11:00Z,ETH/USDT,1821.53,1823.87,1818.33,1820.28,332.51161,605477.6683321,639
1624641000000,2021-06-25T17:10:00Z,ETH/USDT,1825.25,1828.12,1820.8,1821.4,372.51126,679876.9959733,661
1624640940000,2021-06-25T17:09:00Z,ETH/USDT,1821.15,1826.4,1818.45,1825.25,523.75679,954074.1982266,846
1624640880000,2021-06-25T17:08:00Z,ETH/USDT,1829,1829.22,1820.51,1821.31,284.7482,519340.0712496,569
1624640820000,2021-06-25T17:07:00Z,ETH/USDT,1825.01,1830,1825,1828.95,606.62038,1108440.1226165,718
1624640760000,2021-06-25T17:06:00Z,ETH/USDT,1834.14,1834.74,1825,1825.01,998.14175,1826401.5918746,1155
1624640700000,2021-06-25T17:05:00Z,ETH/USDT,1832.26,1834.69,1831.04,1834.13,401.72574,736307.0612268,563
1624640640000,2021-06-25T17:04:00Z,ETH/USDT,1830.43,1834.55,1829.85,1832.25,917.76752,1681701.7493941,830
1624640580000,2021-06-25T17:03:00Z,ETH/USDT,1828.51,1833.51,1828.5,1830.43,1434.52024,2626882.1863505,1329
1624640520000,2021-06-25T17:02:00Z,ETH/USDT,1826.45,1830,1826,1828.51,477.02795,872437.365806,951
1624640460000,2021-06-25T17:01:00Z,ETH/USDT,1822.32,1827.57,1821.19,1826.66,712.88855,1300480.8200774,1033
1624640400000,2021-06-25T17:00:00Z,ETH/USDT,1817.21,1823,1812.99,1822.14,658.22403,1196778.7705883,849
1624640340000,2021-06-25T16:59:00Z,ETH/USDT,1818.32,1820.01,1813.38,1817.14,457.63637,831491.5487812,593
1624640280000,2021-06-25T16:58:00Z,ETH/USDT,1817.44,1822.99,1817.02,1818.29,716.25889,1303957.4624097,783
1624640220000,2021-06-25T16:57:00Z,ETH/USDT,1811.76,1818.05,1811.75,1817.11,394.41613,716150.1358079,558
1624640160000,2021-06-25T16:56:00Z,ETH/USDT,1818.75,1819.57,1811.86,1811.86,526.17256,955801.9779356,590
1624640100000,2021-06-25T16:55:00Z,ETH/USDT,1811.77,1820,1811.7,1818.75,489.609,889692.3603594,709
1624640040000,2021-06-25T16:54:00Z,ETH/USDT,1814.73,1816.24,1811.15,1811.57,680.52401,1234234.531858,957
1624639980000,2021-06-25T16:53:00Z,ETH/USDT,1820.47,1820.49,1814.34,1814.73,878.53642,1595918.9716313,889
1624639920000,2021-06-25T16:52:00Z,ETH/USDT,1822.43,1825.25,1820,1820.8,913.60706,1665879.1270672,815
1624639860000,2021-06-25T16:51:00Z,ETH/USDT,1819.16,1824.15,1819.16,1822.39,1532.07179,2791296.0338026,951
1624639800000,2021-06-25T16:50:00Z,ETH/USDT,1816.22,1821.26,1816.21,1819.17,768.37115,1397341.5547701,796
1624639740000,2021-06-25T16:49:00Z,ETH/USDT,1822.41,1824.48,1813.32,1816.37,986.49633,1793567.9112012,1173
1624639680000,2021-06-25T16:48:00Z,ETH/USDT,1823.47,1823.47,1820,1821.95,818.96663,1491929.5284169,802
1624639620000,2021-06-25T16:47:00Z,ETH/USDT,1817.7,1824.56,1817.58,1823.47,628.29406,1144982.4338726,797
1624639560000,2021-06-25T16:46:00Z,ETH/USDT,1822.86,1823.05,1815.31,1817.7,1172.27061,2132338.0006632,1101
1624639500000,2021-06-25T16:45:00Z,ETH/USDT,1817.35,1823.75,1816.5,1822.86,1161.11229,2115133.8151648,1226
1624639440000,2021-06-25T16:44:00Z,ETH/USDT,1815.41,1820.49,1814.97,1816.96,1076.49788,1957290.7775004,1182
1624639380000,2021-06-25T16:43:00Z,ETH/USDT,1810.49,1818.43,1810,1815.55,1088.93745,1975186.1951398,1370
1624639320000,2021-06-25T16:42:00Z,ETH/USDT,1809.26,1813.98,1807.05,1810.5,665.43927,1204516.4517235,884
1624639260000,2021-06-25T16:41:00Z,ETH/USDT,1804.12,1811,1804.12,1809.25,907.90039,1641853.4080076,1260
1624639200000,2021-06-25T16:40:00Z,ETH/USDT,1808.87,1809.47,1801.82,1804.12,1109.36002,2002833.5667212,1247
1624639140000,2021-06-25T16:39:00Z,ETH/USDT,1798.77,1810.12,1796.68,1808.78,1583.37282,2853923.1373278,1928
1624639080000,2021-06-25T16:38:00Z,ETH/USDT,1810.53,1810.54,1797,1798.77,3734.35005,6731347.2206054,3298
1624639020000,2021-06-25T16:37:00Z,ETH/USDT,1816.33,1816.76,1809.39,1810.84,1111.20727,2014009.3853643,1375
1624638960000,2021-06-25T16:36:00Z,ETH/USDT,1819.92,1822.96,1814.01,1816.32,1793.55085,3262543.2812786,1738
1624638900000,2021-06-25T16:35:00Z,ETH/USDT,1810,1821.17,1809.42,1819.94,1026.95988,1865113.2585747,1541
1624638840000,2021-06-25T16:34:00Z,ETH/USDT,1810.27,1812.57,1809.04,1810,800.16297,1448822.4960418,828
