unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1624731900000,2021-06-26T18:25:00Z,DOT/USDT,14.185,14.191,14.161,14.165,2171.911,30777.145116,47
1624731840000,2021-06-26T18:24:00Z,DOT/USDT,14.171,14.195,14.165,14.19,3910.255,55443.587564,89
1624731780000,2021-06-26T18:23:00Z,DOT/USDT,14.169,14.187,14.163,14.175,4221.433,59834.505939,102
1624731720000,2021-06-26T18:22:00Z,DOT/USDT,14.177,14.196,14.162,14.165,3826.039,54241.543069,148
1624731660000,2021-06-26T18:21:00Z,DOT/USDT,14.195,14.205,14.171,14.174,3111.347,44142.250581,102
1624731600000,2021-06-26T18:20:00Z,DOT/USDT,14.188,14.222,14.184,14.195,5720.081,81265.769777,124
1624731540000,2021-06-26T18:19:00Z,DOT/USDT,14.207,14.216,14.185,14.187,6474.537,91941.98869,118
1624731480000,2021-06-26T18:18:00Z,DOT/USDT,14.206,14.22,14.188,14.207,9124.335,129621.960129,165
1624731420000,2021-06-26T18:17:00Z,DOT/USDT,14.215,14.225,14.201,14.209,1668.664,23714.821232,56
1624731360000,2021-06-26T18:16:00Z,DOT/USDT,14.241,14.244,14.209,14.218,5426.861,77204.303677,153
1624731300000,2021-06-26T18:15:00Z,DOT/USDT,14.275,14.288,14.236,14.24,7245.86,103333.265711,203
1624731240000,2021-06-26T18:14:00Z,DOT/USDT,14.228,14.3,14.219,14.277,15983.417,228111.145409,332
1624731180000,2021-06-26T18:13:00Z,DOT/USDT,14.24,14.24,14.214,14.226,3341.951,47539.952283,130
1624731120000,2021-06-26T18:12:00Z,DOT/USDT,14.225,14.261,14.223,14.239,8229.571,117210.416287,210
1624731060000,2021-06-26T18:11:00Z,DOT/USDT,14.212,14.225,14.182,14.225,5272.673,74909.214074,159
1624731000000,2021-06-26T18:10:00Z,DOT/USDT,14.187,14.235,14.181,14.216,8705.387,123755.784729,237
1624730940000,2021-06-26T18:09:00Z,DOT/USDT,14.179,14.197,14.159,14.179,6175.993,87581.318478,154
1624730880000,2021-06-26T18:08:00Z,DOT/USDT,14.187,14.187,14.153,14.179,6523.275,92456.807799,169
1624730820000,2021-06-26T18:07:00Z,DOT/USDT,14.171,14.2,14.168,14.189,8288.713,117589.024965,151
1624730760000,2021-06-26T18:06:00Z,DOT/USDT,14.176,14.198,14.17,14.171,5393.911,76498.396148,129
1624730700000,2021-06-26T18:05:00Z,DOT/USDT,14.214,14.214,14.171,14.177,14415.035,204502.503514,262
1624730640000,2021-06-26T18:04:00Z,DOT/USDT,14.212,14.225,14.2,14.214,4152.255,59006.201602,151
1624730580000,2021-06-26T18:03:00Z,DOT/USDT,14.199,14.234,14.197,14.212,4774.666,67867.524749,196
1624730520000,2021-06-26T18:02:00Z,DOT/USDT,14.206,14.219,14.189,14.193,6722.184,95484.230685,201
1624730460000,2021-06-26T18:01:00Z,DOT/USDT,14.223,14.24,14.197,14.21,12764.02,181439.550956,319
1624730400000,2021-06-26T18:00:00Z,DOT/USDT,14.226,14.3,14.223,14.227,46678.597,665878.607357,819
1624730340000,2021-06-26T17:59:00Z,DOT/USDT,14.219,14.23,14.195,14.225,9869.162,140223.637474,199
1624730280000,2021-06-26T17:58:00Z,DOT/USDT,14.224,14.234,14.189,14.213,14040.518,199520.153916,317
1624730220000,2021-06-26T17:57:00Z,DOT/USDT,14.141,14.243,14.12,14.236,23059.626,327114.425912,575
1624730160000,2021-06-26T17:56:00Z,DOT/USDT,14.121,14.148,14.104,14.146,5824.351,82285.345443,181
1624730100000,2021-06-26T17:55:00Z,DOT/USDT,14.082,14.142,14.082,14.118,10087.576,142412.744387,293
1624730040000,2021-06-26T17:54:00Z,DOT/USDT,14.066,14.105,14.066,14.078,6190.34,87193.124146,160
1624729980000,2021-06-26T17:53:00Z,DOT/USDT,14.09,14.093,14.061,14.068,4839.993,68114.393942,148
1624729920000,2021-06-26T17:52:00Z,DOT/USDT,14.111,14.112,14.059,14.093,12761.877,179763.595437,289
1624729860000,2021-06-26T17:51:00Z,DOT/USDT,14.055,14.15,14.054,14.114,37628.034,530694.363926,734
1624729800000,2021-06-26T17:50:00Z,DOT/USDT,14.032,14.059,14.023,14.053,4318.675,60674.36512,139
1624729740000,2021-06-26T17:49:00Z,DOT/USDT,14.031,14.037,14.021,14.028,1497.239,21009.906623,55
1624729680000,2021-06-26T17:48:00Z,DOT/USDT,14.034,14.041,14.02,14.025,3680.046,51619.917587,110
1624729620000,2021-06-26T17:47:00Z,DOT/USDT,14.045,14.049,14.016,14.033,5334.871,74857.40716,109
1624729560000,2021-06-26T17:46:00Z,DOT/USDT,13.983,14.05,13.983,14.038,9019.666,126465.956559,277
1624729500000,2021-06-26T17:45:00Z,DOT/USDT,13.977,13.983,13.938,13.982,7309.99,102045.542108,170
1624729440000,2021-06-26T17:44:00Z,DOT/USDT,13.979,13.988,13.969,13.977,1920.77,26851.633373,68
1624729380000,2021-06-26T17:43:00Z,DOT/USDT,13.98,13.995,13.96,13.978,5002.087,69898.98049,73
1624729320000,2021-06-26T17:42:00Z,DOT/USDT,13.962,14.011,13.962,13.974,10698.649,149660.826896,201
1624729260000,2021-06-26T17:41:00Z,DOT/USDT,13.916,13.966,13.916,13.961,2320.206,32361.849772,83
1624729200000,2021-06-26T17:40:00Z,DOT/USDT,13.938,13.967,13.917,13.917,3474.321,48421.562529,78
1624729140000,2021-06-26T17:39:00Z,DOT/USDT,13.919,13.953,13.918,13.939,4203.538,58568.940455,105
1624729080000,2021-06-26T17:38:00Z,DOT/USDT,13.957,13.968,13.906,13.919,4677.919,65159.874316,140
1624729020000,2021-06-26T17:37:00Z,DOT/USDT,13.943,13.987,13.943,13.957,11600.539,162007.533505,174
1624728960000,2021-06-26T17:36:00Z,DOT/USDT,13.921,13.948,13.898,13.943,9052.548,126018.370001,194
1624728900000,2021-06-26T17:35:00Z,DOT/USDT,13.995,13.995,13.915,13.922,25502.017,356081.186372,318
1624728840000,2021-06-26T17:34:00Z,DOT/USDT,13.968,14.012,13.952,14,17769.306,248598.164122,344
1624728780000,2021-06-26T17:33:00Z,DOT/USDT,13.931,13.996,13.92,13.972,21659.419,302029.111873,444
1624728720000,2021-06-26T17:32:00Z,DOT/USDT,13.882,13.943,13.882,13.936,16486.073,229159.485598,404
1624728660000,2021-06-26T17:31:00Z,DOT/USDT,13.914,13.915,13.872,13.888,31232.651,433802.250613,475
1624728600000,2021-06-26T17:30:00Z,DOT/USDT,13.823,13.932,13.823,13.914,64390.5,894036.675496,642
1624728540000,2021-06-26T17:29:00Z,DOT/USDT,13.802,13.836,13.782,13.825,26299.977,363250.115051,279
1624728480000,2021-06-26T17:28:00Z,DOT/USDT,13.854,13.854,13.801,13.808,9530.458,131734.185951,226
1624728420000,2021-06-26T17:27:00Z,DOT/USDT,13.895,13.913,13.84,13.861,12570.579,174420.101287,248
1624728360000,2021-06-26T17:26:00Z,DOT/USDT,13.932,13.932,13.893,13.898,4783.282,66560.446965,152
1624728300000,2021-06-26T17:25:00Z,DOT/USDT,13.871,13.95,13.871,13.939,11978.378,166623.698771,303
1624728240000,2021-06-26T17:24:00Z,DOT/USDT,13.794,13.883,13.794,13.869,16722.799,231642.07201,330
1624728180000,2021-06-26T17:23:00Z,DOT/USDT,13.752,13.81,13.747,13.795,9298.952,128085.76168,193
1624728120000,2021-06-26T17:22:00Z,DOT/USDT,13.738,13.775,13.734,13.759,10999.861,151316.420454,237
1624728060000,2021-06-26T17:21:00Z,DOT/USDT,13.754,13.769,13.72,13.739,7642.367,105030.027883,298
1624728000000,2021-06-26T17:20:00Z,DOT/USDT,13.767,13.793,13.744,13.753,6728.11,92629.537452,215
1624727940000,2021-06-26T17:19:00Z,DOT/USDT,13.8,13.816,13.766,13.77,12225.854,168574.217418,379
1624727880000,2021-06-26T17:18:00Z,DOT/USDT,13.823,13.857,13.799,13.804,8312.4,114949.174378,310
1624727820000,2021-06-26T17:17:00Z,DOT/USDT,13.878,13.898,13.823,13.823,4281.854,59349.426682,279
1624727760000,2021-06-26T17:16:00Z,DOT/USDT,13.916,13.921,13.869,13.878,5818.694,80798.229302,246
1624727700000,2021-06-26T17:15:00Z,DOT/USDT,13.924,13.938,13.915,13.915,2251.505,31345.495642,91
1624727640000,2021-06-26T17:14:00Z,DOT/USDT,13.928,13.94,13.917,13.934,1687.419,23503.233957,81
1624727580000,2021-06-26T17:13:00Z,DOT/USDT,13.927,13.946,13.922,13.923,2298.365,32028.029388,83
1624727520000,2021-06-26T17:12:00Z,DOT/USDT,13.91,13.94,13.901,13.927,5010.117,69744.955572,152
1624727460000,2021-06-26T17:11:00Z,DOT/USDT,13.939,13.94,13.903,13.908,3357.61,46734.813791,150
1624727400000,2021-06-26T17:10:00Z,DOT/USDT,13.963,13.964,13.919,13.939,32776.299,457020.213207,254
1624727340000,2021-06-26T17:09:00Z,DOT/USDT,13.969,13.978,13.962,13.966,5415.797,75647.920527,108
1624727280000,2021-06-26T17:08:00Z,DOT/USDT,13.963,13.985,13.953,13.969,3114.816,43507.707957,144
1624727220000,2021-06-26T17:07:00Z,DOT/USDT,13.928,13.981,13.928,13.963,6765.68,94421.001371,248
1624727160000,2021-06-26T17:06:00Z,DOT/USDT,13.926,13.934,13.913,13.927,2081.793,28991.789929,80
1624727100000,2021-06-26T17:05:00Z,DOT/USDT,13.939,13.94,13.916,13.926,2536.317,35316.706788,76
1624727040000,2021-06-26T17:04:00Z,DOT/USDT,13.939,13.944,13.927,13.939,11983.744,167038.218275,114
1624726980000,2021-06-26T17:03:00Z,DOT/USDT,13.938,13.944,13.933,13.941,2157.766,30077.107943,75
1624726920000,2021-06-26T17:02:00Z,DOT/USDT,13.885,13.949,13.883,13.93,9432.343,131364.593958,220
1624726860000,2021-06-26T17:01:00Z,DOT/USDT,13.914,13.914,13.879,13.885,4099.639,56966.801299,158
1624726800000,2021-06-26T17:00:00Z,DOT/USDT,13.941,13.958,13.896,13.914,6467.854,90078.697565,224
1624726740000,2021-06-26T16:59:00Z,DOT/USDT,13.95,13.965,13.933,13.942,6882.014,95962.295212,116
1624726680000,2021-06-26T16:58:00Z,DOT/USDT,13.965,13.971,13.934,13.957,13761.008,192087.929249,325
1624726620000,2021-06-26T16:57:00Z,DOT/USDT,13.913,13.969,13.9,13.969,10336.029,144059.558967,346
1624726560000,2021-06-26T16:56:00Z,DOT/USDT,13.891,13.923,13.887,13.916,4175.449,58087.637269,205
1624726500000,2021-06-26T16:55:00Z,DOT/USDT,13.873,13.9,13.873,13.891,7545.667,104795.279231,167
1624726440000,2021-06-26T16:54:00Z,DOT/USDT,13.881,13.891,13.861,13.875,5053.407,70135.199684,165
1624726380000,2021-06-26T16:53:00Z,DOT/USDT,13.853,13.891,13.85,13.881,5397.34,74857.271483,212
1624726320000,2021-06-26T16:52:00Z,DOT/USDT,13.827,13.864,13.808,13.854,4758.038,65849.432144,145
1624726260000,2021-06-26T16:51:00Z,DOT/USDT,13.851,13.855,13.82,13.828,6931.941,95953.21695,205
1624726200000,2021-06-26T16:50:00Z,DOT/USDT,13.788,13.869,13.775,13.848,18089.755,250221.398087,371
1624726140000,2021-06-26T16:49:00Z,DOT/USDT,13.776,13.8,13.748,13.795,18982.508,261398.433277,235
1624726080000,2021-06-26T16:48:00Z,DOT/USDT,13.764,13.784,13.736,13.779,21321.276,293457.828169,207
1624726020000,2021-06-26T16:47:00Z,DOT/USDT,13.75,13.777,13.75,13.764,3602.17,49585.572796,137
1624725960000,2021-06-26T16:46:00Z,DOT/USDT,13.703,13.758,13.7,13.758,14935.074,205124.105154,167
1624725900000,2021-06-26T16:45:00Z,DOT/USDT,13.715,13.735,13.68,13.709,8308.781,113878.11674,230
1624725840000,2021-06-26T16:44:00Z,DOT/USDT,13.717,13.75,13.707,13.718,5734.081,78733.708659,160
1624725780000,2021-06-26T16:43:00Z,DOT/USDT,13.76,13.767,13.701,13.715,6973.169,95720.786655,208
1624725720000,2021-06-26T16:42:00Z,DOT/USDT,13.76,13.803,13.76,13.761,8793.854,121175.712352,187
1624725660000,2021-06-26T16:41:00Z,DOT/USDT,13.764,13.78,13.749,13.761,6894.301,94910.703864,148
1624725600000,2021-06-26T16:40:00Z,DOT/USDT,13.748,13.776,13.717,13.763,11325.562,155668.340088,263
1624725540000,2021-06-26T16:39:00Z,DOT/USDT,13.725,13.75,13.698,13.75,9415.853,129226.110644,217
1624725480000,2021-06-26T16:38:00Z,DOT/USDT,13.697,13.735,13.695,13.724,4055.467,55611.064869,131
1624725420000,2021-06-26T16:37:00Z,DOT/USDT,13.672,13.735,13.659,13.701,7295.097,100006.630063,202
1624725360000,2021-06-26T16:36:00Z,DOT/USDT,13.661,13.701,13.643,13.672,12273.596,167773.185536,233
1624725300000,2021-06-26T16:35:00Z,DOT/USDT,13.696,13.696,13.629,13.662,16934.064,231252.720967,469
1624725240000,2021-06-26T16:34:00Z,DOT/USDT,13.73,13.746,13.694,13.694,9389.61,128776.77576,284
1624725180000,2021-06-26T16:33:00Z,DOT/USDT,13.809,13.813,13.722,13.725,12220.228,168185.360029,402
1624725120000,2021-06-26T16:32:00Z,DOT/USDT,13.865,13.865,13.79,13.817,70574.537,975961.199042,527
1624725060000,2021-06-26T16:31:00Z,DOT/USDT,13.809,13.87,13.806,13.866,7354.596,101818.940561,279
1624725000000,2021-06-26T16:30:00Z,DOT/USDT,13.78,13.808,13.778,13.808,9823.845,135456.796451,321
1624724940000,2021-06-26T16:29:00Z,DOT/USDT,13.773,13.8,13.758,13.78,14439.899,198986.135758,318
1624724880000,2021-06-26T16:28:00Z,DOT/USDT,13.763,13.781,13.757,13.775,20367.904,280469.716365,218
1624724820000,2021-06-26T16:27:00Z,DOT/USDT,13.777,13.784,13.755,13.764,8392.749,115562.462607,193
1624724760000,2021-06-26T16:26:00Z,DOT/USDT,13.772,13.806,13.752,13.776,53279.172,734303.971921,581
1624724700000,2021-06-26T16:25:00Z,DOT/USDT,13.741,13.801,13.741,13.768,65423.717,901586.505135,837
1624724640000,2021-06-26T16:24:00Z,DOT/USDT,13.73,13.755,13.727,13.741,5961.484,81907.240028,154
1624724580000,2021-06-26T16:23:00Z,DOT/USDT,13.74,13.757,13.731,13.731,6110.422,83991.947184,158
1624724520000,2021-06-26T16:22:00Z,DOT/USDT,13.74,13.753,13.72,13.743,6997.321,96133.346175,172
1624724460000,2021-06-26T16:21:00Z,DOT/USDT,13.756,13.77,13.725,13.749,6460.581,88849.039044,188
1624724400000,2021-06-26T16:20:00Z,DOT/USDT,13.73,13.756,13.709,13.756,13033.373,179049.042605,268
1624724340000,2021-06-26T16:19:00Z,DOT/USDT,13.718,13.736,13.688,13.736,9029.967,123830.219048,225
1624724280000,2021-06-26T16:18:00Z,DOT/USDT,13.65,13.718,13.65,13.718,20947.424,286613.220637,411
1624724220000,2021-06-26T16:17:00Z,DOT/USDT,13.65,13.662,13.616,13.653,14779.3,201526.805723,487
1624724160000,2021-06-26T16:16:00Z,DOT/USDT,13.721,13.723,13.64,13.649,85431.228,1168165.945335,1423
1624724100000,2021-06-26T16:15:00Z,DOT/USDT,13.764,13.77,13.714,13.715,13623.403,187156.34211,423
1624724040000,2021-06-26T16:14:00Z,DOT/USDT,13.767,13.79,13.751,13.763,10181.29,140193.541644,200
1624723980000,2021-06-26T16:13:00Z,DOT/USDT,13.787,13.808,13.752,13.771,23687.816,326414.238543,404
1624723920000,2021-06-26T16:12:00Z,DOT/USDT,13.821,13.827,13.78,13.787,21233.994,292859.615273,510
1624723860000,2021-06-26T16:11:00Z,DOT/USDT,13.882,13.882,13.818,13.827,12259.229,169603.867445,338
1624723800000,2021-06-26T16:10:00Z,DOT/USDT,13.873,13.899,13.842,13.889,16639.182,230692.896503,303
1624723740000,2021-06-26T16:09:00Z,DOT/USDT,13.905,13.915,13.865,13.872,13674.644,189933.122683,425
1624723680000,2021-06-26T16:08:00Z,DOT/USDT,13.956,13.973,13.902,13.902,12764.173,177921.759092,315
1624723620000,2021-06-26T16:07:00Z,DOT/USDT,13.983,13.991,13.95,13.955,7069.667,98749.672379,210
1624723560000,2021-06-26T16:06:00Z,DOT/USDT,14.008,14.028,13.981,13.986,5892.553,82567.030997,164
1624723500000,2021-06-26T16:05:00Z,DOT/USDT,13.976,14.01,13.967,14.007,5439.78,76101.438475,139
1624723440000,2021-06-26T16:04:00Z,DOT/USDT,13.982,14.002,13.969,13.972,4954.422,69314.352327,154
1624723380000,2021-06-26T16:03:00Z,DOT/USDT,13.989,14.031,13.969,13.978,11980.358,167719.801278,303
1624723320000,2021-06-26T16:02:00Z,DOT/USDT,14.024,14.026,13.954,13.995,19614.025,274286.234438,400
1624723260000,2021-06-26T16:01:00Z,DOT/USDT,14.056,14.074,13.997,14.031,20451.242,286945.825543,403
1624723200000,2021-06-26T16:00:00Z,DOT/USDT,14.108,14.109,14.044,14.053,19208.584,270397.102932,406
1624723140000,2021-06-26T15:59:00Z,DOT/USDT,14.113,14.119,14.074,14.106,7814.082,110142.368773,185
1624723080000,2021-06-26T15:58:00Z,DOT/USDT,14.109,14.125,14.087,14.119,11189.774,157844.082893,194
1624723020000,2021-06-26T15:57:00Z,DOT/USDT,14.151,14.151,14.104,14.114,12179.122,172034.617074,238
1624722960000,2021-06-26T15:56:00Z,DOT/USDT,14.091,14.158,14.088,14.154,13656.686,192939.760276,209
1624722900000,2021-06-26T15:55:00Z,DOT/USDT,14.13,14.145,14.092,14.092,7615.681,107505.367099,184
1624722840000,2021-06-26T15:54:00Z,DOT/USDT,14.075,14.158,14.066,14.125,22354.691,315775.742392,429
1624722780000,2021-06-26T15:53:00Z,DOT/USDT,14.028,14.084,14.027,14.078,6144.69,86335.66702,168
1624722720000,2021-06-26T15:52:00Z,DOT/USDT,14.036,14.048,14,14.025,5025.31,70445.875066,177
1624722660000,2021-06-26T15:51:00Z,DOT/USDT,14.06,14.06,14.029,14.031,6012.004,84441.816324,185
1624722600000,2021-06-26T15:50:00Z,DOT/USDT,14.037,14.087,14.037,14.059,11223.786,157870.812939,277
1624722540000,2021-06-26T15:49:00Z,DOT/USDT,14.059,14.06,14.027,14.043,9523.275,133730.678601,168
1624722480000,2021-06-26T15:48:00Z,DOT/USDT,14.072,14.074,14.049,14.058,5066.964,71245.821875,141
1624722420000,2021-06-26T15:47:00Z,DOT/USDT,14.057,14.085,14.057,14.072,6046.303,85093.708628,216
1624722360000,2021-06-26T15:46:00Z,DOT/USDT,14.069,14.069,14.037,14.06,5501.071,77296.934818,152
1624722300000,2021-06-26T15:45:00Z,DOT/USDT,14.03,14.071,14.012,14.063,20204.511,283730.246901,389
1624722240000,2021-06-26T15:44:00Z,DOT/USDT,13.98,14.029,13.956,14.026,8949.858,125347.230395,225
1624722180000,2021-06-26T15:43:00Z,DOT/USDT,13.958,13.983,13.936,13.979,16221.935,226210.044239,192
1624722120000,2021-06-26T15:42:00Z,DOT/USDT,13.985,13.985,13.952,13.958,4084.31,57038.582188,131
1624722060000,2021-06-26T15:41:00Z,DOT/USDT,13.99,14.001,13.966,13.981,4998.705,69920.471383,115
1624722000000,2021-06-26T15:40:00Z,DOT/USDT,13.931,14.007,13.907,13.987,11716.148,163615.788339,246
1624721940000,2021-06-26T15:39:00Z,DOT/USDT,13.914,13.934,13.907,13.934,4380.622,60958.709942,103
1624721880000,2021-06-26T15:38:00Z,DOT/USDT,13.932,13.941,13.91,13.913,6300.054,87740.624531,182
1624721820000,2021-06-26T15:37:00Z,DOT/USDT,13.96,13.961,13.93,13.931,4533.09,63206.148166,168
1624721760000,2021-06-26T15:36:00Z,DOT/USDT,13.965,13.972,13.948,13.96,5493.802,76694.410678,89
1624721700000,2021-06-26T15:35:00Z,DOT/USDT,13.985,13.99,13.956,13.965,8198.077,114555.062757,145
1624721640000,2021-06-26T15:34:00Z,DOT/USDT,13.993,14.011,13.985,13.985,2834.392,39673.365196,68
1624721580000,2021-06-26T15:33:00Z,DOT/USDT,14.016,14.022,13.991,13.991,1809.516,25347.212748,70
1624721520000,2021-06-26T15:32:00Z,DOT/USDT,14.004,14.03,14.004,14.019,3165.471,44375.405826,72
1624721460000,2021-06-26T15:31:00Z,DOT/USDT,14.014,14.033,13.984,14.01,7092.717,99344.960799,153
1624721400000,2021-06-26T15:30:00Z,DOT/USDT,13.968,14.031,13.958,14.016,12462.738,174587.355543,219
1624721340000,2021-06-26T15:29:00Z,DOT/USDT,13.999,14.014,13.955,13.969,5475.652,76540.977675,169
1624721280000,2021-06-26T15:28:00Z,DOT/USDT,13.973,14.026,13.973,14,8818.335,123445.165337,190
1624721220000,2021-06-26T15:27:00Z,DOT/USDT,13.975,13.99,13.959,13.979,4337.274,60599.13437,96
1624721160000,2021-06-26T15:26:00Z,DOT/USDT,14.04,14.045,13.972,13.98,16035.046,224742.483872,237
1624721100000,2021-06-26T15:25:00Z,DOT/USDT,14.025,14.06,14.025,14.034,4834.951,67902.774064,175
1624721040000,2021-06-26T15:24:00Z,DOT/USDT,13.989,14.034,13.984,14.02,17686.915,247775.314688,275
1624720980000,2021-06-26T15:23:00Z,DOT/USDT,13.948,13.99,13.924,13.99,10710.772,149570.295988,261
1624720920000,2021-06-26T15:22:00Z,DOT/USDT,13.961,13.964,13.922,13.948,17735.82,247247.879582,294
1624720860000,2021-06-26T15:21:00Z,DOT/USDT,13.95,13.973,13.93,13.966,7441.787,103828.903,193
1624720800000,2021-06-26T15:20:00Z,DOT/USDT,13.942,13.972,13.929,13.956,14063.656,196183.092834,321
1624720740000,2021-06-26T15:19:00Z,DOT/USDT,13.987,14.006,13.938,13.944,13087.087,182735.755311,326
1624720680000,2021-06-26T15:18:00Z,DOT/USDT,14.029,14.061,13.96,13.989,12449.603,174300.871465,395
1624720620000,2021-06-26T15:17:00Z,DOT/USDT,14.104,14.109,14.013,14.029,9972.488,140168.495432,302
1624720560000,2021-06-26T15:16:00Z,DOT/USDT,14.15,14.152,14.106,14.106,3565.048,50384.41105,139
1624720500000,2021-06-26T15:15:00Z,DOT/USDT,14.077,14.149,14.077,14.149,10647.074,150431.695839,303
1624720440000,2021-06-26T15:14:00Z,DOT/USDT,14.056,14.08,14.044,14.076,6942.374,97613.860225,128
1624720380000,2021-06-26T15:13:00Z,DOT/USDT,14.064,14.095,14.05,14.05,3701.082,52083.973824,135
1624720320000,2021-06-26T15:12:00Z,DOT/USDT,14.097,14.097,14.054,14.059,6383.164,89787.774032,146
1624720260000,2021-06-26T15:11:00Z,DOT/USDT,14.092,14.121,14.081,14.1,11307.395,159458.85246,251
1624720200000,2021-06-26T15:10:00Z,DOT/USDT,14.041,14.096,14.041,14.09,5434.862,76452.250985,130
1624720140000,2021-06-26T15:09:00Z,DOT/USDT,14.016,14.062,14.016,14.041,5369.9,75408.450675,151
1624720080000,2021-06-26T15:08:00Z,DOT/USDT,14.065,14.074,14.008,14.015,33375.462,468226.292039,431
1624720020000,2021-06-26T15:07:00Z,DOT/USDT,14.075,14.107,14.046,14.065,10717.682,150875.46904,238
1624719960000,2021-06-26T15:06:00Z,DOT/USDT,14.011,14.09,14.003,14.073,10393.964,146016.288501,195
1624719900000,2021-06-26T15:05:00Z,DOT/USDT,14.03,14.035,13.991,14.016,12975.191,181776.193627,219
1624719840000,2021-06-26T15:04:00Z,DOT/USDT,13.972,14.046,13.96,14.035,17679.53,247424.326062,358
1624719780000,2021-06-26T15:03:00Z,DOT/USDT,14.03,14.058,13.963,13.973,13416.815,187916.976528,361
1624719720000,2021-06-26T15:02:00Z,DOT/USDT,14.055,14.072,14.019,14.03,11814.034,165940.813344,329
1624719660000,2021-06-26T15:01:00Z,DOT/USDT,14.156,14.156,14.054,14.054,17651.883,248740.143885,398
1624719600000,2021-06-26T15:00:00Z,DOT/USDT,14.146,14.224,14.141,14.156,32411.199,460111.618408,577
1624719540000,2021-06-26T14:59:00Z,DOT/USDT,14.142,14.155,14.138,14.144,13115.784,185524.056422,101
1624719480000,2021-06-26T14:58:00Z,DOT/USDT,14.139,14.161,14.122,14.144,5338.47,75483.562207,140
1624719420000,2021-06-26T14:57:00Z,DOT/USDT,14.152,14.179,14.13,14.133,8294.904,117480.86986,199
1624719360000,2021-06-26T14:56:00Z,DOT/USDT,14.146,14.163,14.139,14.15,5709.424,80773.044825,129
1624719300000,2021-06-26T14:55:00Z,DOT/USDT,14.159,14.159,14.135,14.149,4438.525,62781.644584,165
1624719240000,2021-06-26T14:54:00Z,DOT/USDT,14.169,14.187,14.126,14.152,15385.074,217842.996643,342
1624719180000,2021-06-26T14:53:00Z,DOT/USDT,14.215,14.223,14.153,14.17,19998.087,283656.319389,389
1624719120000,2021-06-26T14:52:00Z,DOT/USDT,14.221,14.225,14.181,14.218,10914.332,155020.849087,329
1624719060000,2021-06-26T14:51:00Z,DOT/USDT,14.151,14.264,14.148,14.218,38235.461,543791.330145,907
1624719000000,2021-06-26T14:50:00Z,DOT/USDT,14.13,14.174,14.117,14.145,30996.508,438466.618894,622
1624718940000,2021-06-26T14:49:00Z,DOT/USDT,14.009,14.157,13.999,14.121,31444.402,442777.205184,636
1624718880000,2021-06-26T14:48:00Z,DOT/USDT,13.989,14.018,13.989,14.008,3576.768,50100.711426,117
1624718820000,2021-06-26T14:47:00Z,DOT/USDT,13.983,14.01,13.967,13.984,7841.64,109668.393351,200
1624718760000,2021-06-26T14:46:00Z,DOT/USDT,14.02,14.023,13.973,13.981,13938.096,195102.857,318
1624718700000,2021-06-26T14:45:00Z,DOT/USDT,14.054,14.055,14.011,14.021,9604.868,134746.817608,211
1624718640000,2021-06-26T14:44:00Z,DOT/USDT,14.047,14.06,14.032,14.056,3738.218,52503.057552,127
1624718580000,2021-06-26T14:43:00Z,DOT/USDT,14.006,14.062,13.996,14.048,11786.524,165477.132463,257
1624718520000,2021-06-26T14:42:00Z,DOT/USDT,14.045,14.046,13.977,14.004,18168.767,254540.350462,322
1624718460000,2021-06-26T14:41:00Z,DOT/USDT,14.013,14.084,13.996,14.048,51035.803,716857.473913,569
1624718400000,2021-06-26T14:40:00Z,DOT/USDT,13.968,14.013,13.962,14.012,8964.962,125377.328607,224
1624718340000,2021-06-26T14:39:00Z,DOT/USDT,13.909,13.984,13.885,13.97,16117.291,224972.858787,268
1624718280000,2021-06-26T14:38:00Z,DOT/USDT,13.868,13.91,13.868,13.91,7217.3,100253.743211,189
1624718220000,2021-06-26T14:37:00Z,DOT/USDT,13.937,13.937,13.864,13.864,14493.325,201431.73159,287
1624718160000,2021-06-26T14:36:00Z,DOT/USDT,13.991,13.992,13.927,13.944,6135.747,85597.512533,196
1624718100000,2021-06-26T14:35:00Z,DOT/USDT,13.986,14.013,13.953,13.997,13457.092,188122.673594,279
1624718040000,2021-06-26T14:34:00Z,DOT/USDT,13.98,14.003,13.975,13.981,4718.828,66016.885418,99
1624717980000,2021-06-26T14:33:00Z,DOT/USDT,13.986,13.998,13.962,13.981,8402.77,117474.543161,198
1624717920000,2021-06-26T14:32:00Z,DOT/USDT,14.001,14.005,13.979,13.99,6544.933,91554.42308,137
1624717860000,2021-06-26T14:31:00Z,DOT/USDT,13.998,14.026,13.973,14.005,14000.698,196080.295919,329
1624717800000,2021-06-26T14:30:00Z,DOT/USDT,13.914,14.008,13.906,13.998,25270.525,353174.584393,508
1624717740000,2021-06-26T14:29:00Z,DOT/USDT,13.896,13.926,13.887,13.915,8272.679,115112.701497,168
1624717680000,2021-06-26T14:28:00Z,DOT/USDT,13.865,13.917,13.856,13.899,6561.585,91187.410629,190
1624717620000,2021-06-26T14:27:00Z,DOT/USDT,13.894,13.932,13.858,13.865,16024.484,222739.451491,323
1624717560000,2021-06-26T14:26:00Z,DOT/USDT,13.944,13.952,13.879,13.893,12194.274,169665.266134,296
